n_rows,positive_cases,positive_rate,threshold,roc_auc,average_precision,brier_score,accuracy,precision,recall,f1,specificity,tn,fp,fn,tp,top_5pct_n,top_5pct_positive_cases,top_5pct_positive_rate,top_5pct_lift,top_10pct_n,top_10pct_positive_cases,top_10pct_positive_rate,top_10pct_lift,fold,train_rows,valid_rows,train_positive_rate,valid_positive_rate
1170570,37824,0.032312463158973834,0.5,0.7869980163478039,0.15213891238788735,0.0435382024243,0.9616784985092732,0.2703108672936259,0.10942787648054146,0.15578891900030112,0.9901363589012895,1121573,11173,33685,4139,58529,9927,0.16960822839959677,5.2490033819193105,117057,15177,0.12965478356698018,4.012531725888325,1,2341138,1170570,0.03231163647764463,0.032312463158973834
1170569,37823,0.03231163647764463,0.5,0.7888290471554896,0.15158457827063382,0.04341098696383659,0.9619450028148704,0.27078077054210703,0.10498902784020304,0.1513107757963725,0.990559225104304,1122052,10694,33852,3971,58529,10023,0.17124844094380565,5.299899962116957,117057,15278,0.13051761107836354,4.039337690886206,2,2341139,1170569,0.03231204981848579,0.03231163647764463
1170569,37823,0.03231163647764463,0.5,0.7869287854894795,0.15172539990944037,0.043580910026230435,0.9615050458366828,0.2660331005947763,0.10879623509504799,0.15443508284700982,0.9899774530212422,1121393,11353,33708,4115,58529,9856,0.16839515453877565,5.211594734772495,117057,15169,0.1295864407938013,4.010519271701325,3,2341139,1170569,0.03231204981848579,0.03231163647764463
