feature,importance
categorical__rpsr_cod_DT|LIT,0.0
categorical__rpsr_cod_DT|LIT|OTH,0.0
categorical__rpsr_cod_DT|LIT|SDY,0.0
categorical__rpsr_cod_DT|OTH,0.0
categorical__reporter_country_GD,0.0
categorical__reporter_country_TT,0.0
categorical__reporter_country_LITHUANIA,0.0
categorical__reporter_country_TV,0.0
categorical__reporter_country_LIBYAN ARAB JAMAHIRIYA,0.0
categorical__reporter_country_TZ,0.0
categorical__reporter_country_TG,0.0
categorical__reporter_country_LI,0.0
categorical__reporter_country_JAMAICA,0.0
categorical__reporter_country_TM,0.0
categorical__reporter_country_TOGO,0.0
categorical__reporter_country_LEBANON,0.0
categorical__reporter_country_SX,0.0
categorical__reporter_country_SY,0.0
categorical__reporter_country_SYRIAN ARAB REPUBLIC,0.0
categorical__reporter_country_SZ,0.0
