mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__subsample,param_model__scale_pos_weight,param_model__reg_lambda,param_model__reg_alpha,param_model__n_estimators,param_model__min_child_weight,param_model__max_depth,param_model__learning_rate,param_model__gamma,param_model__colsample_bytree,params,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_neg_brier_score,split1_test_neg_brier_score,split2_test_neg_brier_score,mean_test_neg_brier_score,std_test_neg_brier_score,rank_test_neg_brier_score
206.79362225532532,0.5117352868920946,25.902623494466145,0.07192218461590477,0.8,10.0,3.0,0.5,900,1,5,0.05,0.5,1.0,"{'model__subsample': 0.8, 'model__scale_pos_weight': 10.0, 'model__reg_lambda': 3.0, 'model__reg_alpha': 0.5, 'model__n_estimators': 900, 'model__min_child_weight': 1, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__gamma': 0.5, 'model__colsample_bytree': 1.0}",0.1406428339755941,0.13890854373186695,0.13960851259272214,0.1397199634333944,0.0007123934445640313,11,0.7812296129113818,0.7829404628552891,0.781661990145746,0.7819440219708057,0.0007263646216612812,11,-0.07453425973653793,-0.07443134486675262,-0.07464887201786041,-0.074538158873717,8.88478768094599e-05,14
97.4727668762207,0.2814398235538092,14.345129092534384,0.11453948461348538,0.8,5.0,1.0,0.0,300,1,6,0.05,2.0,0.8,"{'model__subsample': 0.8, 'model__scale_pos_weight': 5.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.0, 'model__n_estimators': 300, 'model__min_child_weight': 1, 'model__max_depth': 6, 'model__learning_rate': 0.05, 'model__gamma': 2.0, 'model__colsample_bytree': 0.8}",0.13958421267995536,0.1386580517457803,0.1388832462792108,0.1390418369016488,0.0003943828580976939,12,0.7778056867969608,0.7798632089326201,0.777855310492855,0.778508068740812,0.0009584429499241152,16,-0.04351695626974106,-0.04340819641947746,-0.04358505457639694,-0.04350340242187182,7.283534861263276e-05,4
275.3455832004547,0.23276439316364378,32.9798317750295,0.04173671215100626,0.7,40.0,10.0,1.0,1200,5,5,0.05,0.5,0.9,"{'model__subsample': 0.7, 'model__scale_pos_weight': 40.0, 'model__reg_lambda': 10.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 1200, 'model__min_child_weight': 5, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__gamma': 0.5, 'model__colsample_bytree': 0.9}",0.13778713959526484,0.1372389107179784,0.13831639393580164,0.13778081474968162,0.0004399034166165908,13,0.7839562456037982,0.7854940635821156,0.7843568216261925,0.7846023769373688,0.0006513801203313016,7,-0.23114977777004242,-0.23125512897968292,-0.23157835006713867,-0.231327752272288,0.0001823442905260854,46
148.636336406072,0.23221259041178388,19.793189843495686,0.045299838908854584,0.8,10.0,5.0,0.1,600,3,5,0.05,0.0,0.7,"{'model__subsample': 0.8, 'model__scale_pos_weight': 10.0, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 600, 'model__min_child_weight': 3, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__gamma': 0.0, 'model__colsample_bytree': 0.7}",0.1358405564384764,0.13509258898090387,0.13496797379782433,0.13530037307240153,0.0003853403583859041,14,0.7782091449407651,0.7803128026460633,0.7784222890998161,0.7789814122288815,0.0009454480209075463,15,-0.07470289617776871,-0.074558787047863,-0.07486144453287125,-0.07470770925283432,0.0001236062635321491,15
202.86542439460754,0.2296049571688807,25.665157079696655,0.0327459008907223,0.9,40.0,1.0,1.0,900,10,5,0.05,1.0,0.7,"{'model__subsample': 0.9, 'model__scale_pos_weight': 40.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 900, 'model__min_child_weight': 10, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__gamma': 1.0, 'model__colsample_bytree': 0.7}",0.1343258128328613,0.13338488084869246,0.13466668568528806,0.1341257931222806,0.0005420712273281396,15,0.7810201973272246,0.7821158358344824,0.7812165423363682,0.7814508584993584,0.00047699334923761245,13,-0.2343483865261078,-0.23480242490768433,-0.2348206788301468,-0.23465716342131296,0.00021846537434374566,48
246.52782050768533,1.818369438237522,27.23864992459615,0.06606073249532918,0.7,40.0,3.0,0.1,1200,20,4,0.08,1.0,0.9,"{'model__subsample': 0.7, 'model__scale_pos_weight': 40.0, 'model__reg_lambda': 3.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 1200, 'model__min_child_weight': 20, 'model__max_depth': 4, 'model__learning_rate': 0.08, 'model__gamma': 1.0, 'model__colsample_bytree': 0.9}",0.13422686208285456,0.13332290097322905,0.13474342244543683,0.1340977285005068,0.0005870700837312425,16,0.7816221870975137,0.7832224374198506,0.7821305083597404,0.7823250442923683,0.0006676243681129808,10,-0.23345404863357544,-0.23347985744476318,-0.2338150292634964,-0.23358297844727835,0.00016442264577267826,47
102.47892491022746,0.06883570327632274,14.649706363677979,0.042561217023822207,1.0,5.0,1.0,1.0,300,3,6,0.03,0.5,1.0,"{'model__subsample': 1.0, 'model__scale_pos_weight': 5.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 300, 'model__min_child_weight': 3, 'model__max_depth': 6, 'model__learning_rate': 0.03, 'model__gamma': 0.5, 'model__colsample_bytree': 1.0}",0.13418554517423992,0.13279830727833747,0.13357589903383985,0.13351991716213907,0.0005677192512890531,17,0.7720602079340165,0.7747542964750154,0.772675727125385,0.7731634105114722,0.0011526504472980199,25,-0.043353330343961716,-0.04327909275889397,-0.04339729622006416,-0.04334323977430662,4.878100214309437e-05,2
356.48117685317993,0.8976672596084265,41.83200446764628,0.2511745832627989,0.7,40.0,3.0,0.0,1200,10,6,0.01,2.0,0.7,"{'model__subsample': 0.7, 'model__scale_pos_weight': 40.0, 'model__reg_lambda': 3.0, 'model__reg_alpha': 0.0, 'model__n_estimators': 1200, 'model__min_child_weight': 10, 'model__max_depth': 6, 'model__learning_rate': 0.01, 'model__gamma': 2.0, 'model__colsample_bytree': 0.7}",0.1320502254153217,0.13126952266478586,0.13148960554952158,0.13160311787654302,0.000328672057896541,18,0.7768790165513231,0.7791206197267946,0.7775389438059079,0.7778461933613419,0.0009405664662165905,18,-0.23909173905849457,-0.23921990394592285,-0.23934999108314514,-0.2392205446958542,0.00010543192109725282,50
204.38150318463644,0.6545036107265872,26.302269061406452,0.12315376390789685,1.0,20.0,1.0,0.1,900,3,5,0.03,1.0,0.8,"{'model__subsample': 1.0, 'model__scale_pos_weight': 20.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 900, 'model__min_child_weight': 3, 'model__max_depth': 5, 'model__learning_rate': 0.03, 'model__gamma': 1.0, 'model__colsample_bytree': 0.8}",0.13152609698163387,0.13087377038543152,0.13119567183903139,0.13119851306869892,0.0002663187957664679,19,0.7758484947340082,0.7780507816659001,0.7766315487136526,0.776843608371187,0.0009114983658280158,19,-0.13758689165115356,-0.1376628279685974,-0.13779354095458984,-0.13768108685811362,8.534644666474917e-05,19
282.59783244132996,1.1103757013236182,33.48286557197571,0.06996341297866862,0.8,20.0,3.0,0.0,900,1,6,0.01,2.0,0.7,"{'model__subsample': 0.8, 'model__scale_pos_weight': 20.0, 'model__reg_lambda': 3.0, 'model__reg_alpha': 0.0, 'model__n_estimators': 900, 'model__min_child_weight': 1, 'model__max_depth': 6, 'model__learning_rate': 0.01, 'model__gamma': 2.0, 'model__colsample_bytree': 0.7}",0.13102638794489171,0.13065105383548706,0.13102008190675754,0.13089917456237876,0.0001754667354309482,20,0.7739901362341727,0.7762155494002045,0.7745578850970597,0.7749211902438123,0.0009441429666209429,23,-0.1378592997789383,-0.1379006952047348,-0.13797853887081146,-0.13791284461816153,4.943141000514064e-05,20
