n_rows,positive_cases,positive_rate,threshold,roc_auc,average_precision,brier_score,accuracy,precision,recall,f1,specificity,tn,fp,fn,tp,top_5pct_n,top_5pct_positive_cases,top_5pct_positive_rate,top_5pct_lift,top_10pct_n,top_10pct_positive_cases,top_10pct_positive_rate,top_10pct_lift,fold,train_rows,valid_rows,train_positive_rate,valid_positive_rate
133334,4309,0.03231733841330793,0.5,0.7506276355742852,0.10417685945119493,0.030181843527830075,0.967720161399193,0.631578947368421,0.002784868879090276,0.005545286506469501,0.9999457469482659,129018,7,4297,12,6667,878,0.13169341532923354,4.075008085288472,13334,1474,0.11054447277636119,3.4205933472182277,1,266666,133334,0.032310080775201935,0.03231733841330793
133333,4308,0.032310080775201935,0.5,0.7476222686144944,0.10293599719809393,0.03019625557306022,0.9676599191497979,0.375,0.001392757660167131,0.0027752081406105457,0.9999224956403797,129015,10,4302,6,6667,905,0.13574321283935803,4.201265041204764,13334,1485,0.11136943152842357,3.4468942465133012,2,266667,133333,0.03231370960786299,0.032310080775201935
133333,4308,0.032310080775201935,0.5,0.7505541372809463,0.10112878032045988,0.03022016467497735,0.9676974192435481,0.5454545454545454,0.001392757660167131,0.0027784209307710117,0.9999612478201899,129020,5,4302,6,6667,865,0.12974351282435878,4.015573768665328,13334,1451,0.1088195590220489,3.3679754556840407,3,266667,133333,0.03231370960786299,0.032310080775201935
