feature,coefficient,odds_ratio
bool__indi_soc_endocrine_disorders,0.14589823272108374,1.1570784293356597
bool__other_zdrug_as_suspect,0.14421797800504085,1.1551358752977559
categorical__occr_country_FR,0.1353538644546546,1.1449418669042724
categorical__occr_country_US,0.13099367613238636,1.139960572329452
categorical__e_sub_N,0.1289963004103362,1.1376859151868934
categorical__rpsr_cod_FGN|HP|LIT,0.12804230513468345,1.136601085741987
categorical__occr_country_TW,0.1271370337722928,1.1355726189196205
categorical__reporter_country_IE,0.11923226453197515,1.126631564454641
bool__indi_depression,0.11504617683767139,1.121925243335657
categorical__occr_country_ZA,0.10811368427780961,1.1141744022991606
categorical__rpsr_cod_HP|SDY,0.1078945660894025,1.1139302931679114
categorical__drug_n_bucket_0-1,0.10539160982091703,1.1111456607183547
bool__indi_soc_surgical_and_medical_procedures,0.10537610593859903,1.1111284337803353
categorical__occr_country_CR,0.10210913653297099,1.107504334315849
categorical__distinct_drug_n_bucket_2,0.09998770114717036,1.1051573258247593
bool__indi_soc_reproductive_system_and_breast_disorders,0.0992008191859196,1.1042880395184345
bool__is_antipsychotic,0.09889159601144805,1.1039466208553255
numeric__cns_coprescription_count,0.09705453300645277,1.1019204630182882
categorical__reporter_country_TW,0.09519684516341162,1.099875338959336
categorical__reporter_country_CO,0.09101111744196416,1.095281181915753
"categorical__reporter_country_KOREA, REPUBLIC OF",0.09006697042996174,1.0942475634812048
categorical__occr_country_MX,0.08912804178297039,1.0932206252832428
categorical__reporter_country_BELGIUM,0.08656321807881015,1.090420299815329
categorical__reporter_country_SWITZERLAND,0.08494220807269004,1.0886541494588908
categorical__occr_country_NZ,0.0831340099208641,1.08668742568687
bool__indi_soc_congenital_familial_and_genetic_disorders,0.08037117532314222,1.0836892317344287
categorical__rpsr_cod_FGN|HP|OTH|SDY,0.0800676742054709,1.0833603807472343
categorical__rpsr_cod_CSM|SDY,0.07910918902486057,1.0823224933563278
categorical__occr_country_unknown,0.07856189989102386,1.0817303120783772
categorical__reporter_country_CR,0.07385906841010859,1.0766550600942268
bool__is_zolpidem,0.0735951962592371,1.0763709982874214
categorical__distinct_drug_n_bucket_0-1,0.0730946244317178,1.0758323321215213
categorical__occr_country_BE,0.06973927495347823,1.0722285879588354
categorical__rpsr_cod_HP|OTH,0.06698997185915787,1.0692847551827092
categorical__rpsr_cod_CSM|OTH,0.06595127872391765,1.0681746730650254
categorical__occr_country_CO,0.06547925899389265,1.0676705925215662
categorical__occr_country_FI,0.06473702999987925,1.0668784304709291
categorical__reporter_country_NZ,0.06349004129525056,1.0655488742619934
categorical__reporter_country_MX,0.061986930654191426,1.0639484395270893
bool__indi_soc_ear_and_labyrinth_disorders,0.06119237092189556,1.0631034046995829
categorical__reporter_country_PK,0.055790628326833513,1.0573762759191017
categorical__drug_n_bucket_20+,0.05435633090691843,1.0558607709569092
bool__indi_soc_respiratory_thoracic_and_mediastinal_disorders,0.053749081067893494,1.0552197943098927
categorical__rpsr_cod_CSM|DT,0.05018486037697086,1.0514654527110379
categorical__reporter_country_DENMARK,0.049224257913741805,1.0504558973754656
categorical__rpsr_cod_unknown,0.04667441474152217,1.0477808115518699
categorical__reporter_country_ZA,0.04639052596626418,1.0474834005583584
categorical__reporter_country_PR,0.045855566093507105,1.046923188830438
bool__any_cns_coprescription,0.04381180436947653,1.0447857122795
bool__has_ps_drug,0.04379230911642261,1.0447653441161937
categorical__reporter_country_CHILE,0.043116264579552026,1.0440592749069997
categorical__reporter_country_FI,0.042604271096812286,1.0435248601827554
categorical__occr_country_PR,0.0405245880815661,1.0413569143564811
categorical__cns_coprescription_bucket_1,0.037030482460993365,1.0377246527572948
categorical__rpsr_cod_CSM|FGN|OTH,0.03551810643950441,1.0361564090615552
categorical__age_group_>=85,0.03548488379832766,1.0361219857807933
categorical__reporter_country_VENEZUELA,0.03523893926355053,1.0358671885753026
numeric__distinct_drug_n,0.0348579677796936,1.0354726278783515
categorical__reporter_country_NEW ZEALAND,0.0312159308344159,1.031708257460882
categorical__age_group_75-84,0.02996719996409983,1.030420735562107
categorical__occr_country_DO,0.029871199760212123,1.03032181970945
categorical__reporter_country_FR,0.029689257265754748,1.0301343774398521
categorical__rpsr_cod_CSM|FGN,0.027015311879992426,1.027383533816429
categorical__occr_country_PK,0.026704420002909398,1.0270641782662122
categorical__reporter_country_unknown,0.02581415032502505,1.0261502210656173
numeric__interacting_drug_n,0.025656527824889645,1.025988489448864
categorical__rpsr_cod_CSM|FGN|SDY,0.02447914086417416,1.024781214833702
categorical__occr_country_EG,0.02402676520124577,1.0243177335940057
categorical__rpsr_cod_FGN|LIT,0.023860994680425174,1.0241479459831013
categorical__rpsr_cod_UF,0.022922729385105634,1.0231874741672604
categorical__quarter_Q2,0.022503905660768545,1.0227590287064594
categorical__occr_country_EC,0.022298139996281524,1.02254860166538
categorical__reporter_country_SINGAPORE,0.02019415984373847,1.0203994413905597
categorical__reporter_country_MALAYSIA,0.02000880378312552,1.0202103216976341
categorical__reporter_country_SOUTH AFRICA,0.019588809861021683,1.0197819295306039
categorical__rpsr_cod_FGN|HP|LIT|OTH,0.019088358775422122,1.0192717062384444
categorical__rpsr_cod_HP|OTH|SDY,0.01827193606346287,1.01843988927115
categorical__reporter_country_DO,0.018256087826091175,1.0184237489219343
categorical__rpsr_cod_CR|HP,0.018126212205080504,1.0182914890939405
categorical__reporter_country_EUROPEAN UNION,0.016995217625049224,1.0171404579665615
categorical__reporter_country_GT,0.016784105802493322,1.0169257502551505
categorical__reporter_country_EG,0.01672683284949194,1.0168675095822737
categorical__rpsr_cod_CR|CSM|FGN|OTH,0.01660860007651454,1.0167472896239749
categorical__reporter_country_PY,0.016564695928860187,1.0167026511807575
categorical__reporter_country_NI,0.016370817181438745,1.0165055532514138
categorical__occr_country_NI,0.016370817181438745,1.0165055532514138
categorical__reporter_country_UZ,0.01631348304127625,1.0164472744502462
categorical__occr_country_GT,0.016152808506720937,1.0162839703772781
categorical__rpsr_cod_CR|DT|HP,0.015917617240642248,1.0160449773692253
categorical__occr_country_LU,0.015597824807077927,1.0157201058218017
categorical__rpsr_cod_DT|FGN|LIT,0.015590014082634726,1.0157121723429268
categorical__occr_country_PY,0.015423521019198983,1.0155430773887435
categorical__cns_coprescription_bucket_3+,0.015180887517323964,1.0152967025061808
categorical__rpsr_cod_CR|CSM|OTH,0.015096668035721765,1.015211198344832
categorical__reporter_country_SAUDI ARABIA,0.015034177021483122,1.0151477587496038
categorical__reporter_country_AF,0.014474332650005906,1.014579593047675
categorical__occr_country_A1,0.01444792542222103,1.0145528011670069
categorical__reporter_country_LU,0.014228067671203697,1.0143297683884949
categorical__reporter_country_A1,0.014112397779463886,1.01421244775936
categorical__reporter_country_RUSSIAN FEDERATION,0.013089441880574116,1.0131754836279112
categorical__reporter_country_JM,0.01245258967627387,1.0125304460064366
categorical__occr_country_JM,0.01245258967627387,1.0125304460064366
"categorical__reporter_country_TAIWAN, PROVINCE OF CHINA",0.011963192941088847,1.012035038147268
categorical__rpsr_cod_CSM|FGN|HP,0.011791011988553682,1.0118607999910771
categorical__quarter_Q3,0.01157863498407587,1.011645926843292
categorical__occr_country_BY,0.011382313872282585,1.0114473388843352
categorical__reporter_country_PAKISTAN,0.01086577615593377,1.0109250230952165
categorical__reporter_country_BY,0.010828111830973182,1.0108869480036766
categorical__rept_cod_5DAY,0.010348517148409698,1.010402248237747
categorical__occr_country_NP,0.00951770550668814,1.009563142904595
categorical__reporter_country_NP,0.008922362203873423,1.0089622851247728
categorical__reporter_country_EE,0.008825390953998116,1.0088644495346037
categorical__reporter_country_HN,0.007893173296167759,1.0079244065108202
categorical__occr_country_EE,0.007790271185748308,1.0078206942984413
numeric__concomitant_drug_n,0.007698280479188859,1.0077279884247923
categorical__reporter_country_SLOVENIA,0.007036482589928318,1.0070612968009918
categorical__occr_country_HN,0.006454380966657052,1.0064752553697722
categorical__rpsr_cod_CSM|HP|OTH,0.006169597648719034,1.0061886688165973
categorical__reporter_country_UY,0.005874805512089606,1.0058920960248756
numeric__drug_n,0.005617832717210861,1.00563364233082
categorical__rpsr_cod_CSM|HP|UF,0.005050394656240553,1.0050631693961043
categorical__rpsr_cod_HP|LIT|OTH,0.004356521662602646,1.0043660250987312
categorical__reporter_country_MT,0.004001835664945319,1.0040098537013435
categorical__occr_country_MT,0.003816799621155182,1.0038240928768423
categorical__reporter_country_HK,0.0031740760714287037,1.0031791187847894
numeric__ps_drug_n,0.0031006444444236264,1.0031054564145265
categorical__rpsr_cod_CSM|HP|SDY,0.0028254881576577945,1.002829483611472
categorical__rpsr_cod_FGN|OTH|SDY,0.00265600658716018,1.002659536897473
numeric__zdrug_count,0.0024828127776349183,1.0024858975096884
categorical__occr_country_MY,0.0012455174254835234,1.0012462934044437
categorical__occr_country_HK,0.0010609870849162797,1.001061550130824
categorical__reporter_country_ECUADOR,0.0005751274529563472,1.0005752928704605
categorical__reporter_country_SYRIAN ARAB REPUBLIC,-9.760303892295639e-05,0.9999024017240987
categorical__rpsr_cod_CSM|HP|LIT,-0.0001289782807995722,0.9998710300365413
categorical__occr_country_AS,-0.0001677176957154412,0.999832296368111
categorical__occr_country_SY,-0.00018097095863644613,0.9998190454156197
categorical__reporter_country_SY,-0.00018097095863644613,0.9998190454156197
categorical__occr_country_MN,-0.0001857094457987257,0.999814307797133
categorical__reporter_country_MN,-0.0001857094457987257,0.999814307797133
categorical__rpsr_cod_CSM|DT|HP|OTH,-0.00019765528656674085,0.9998023642459525
bool__indi_soc_hepatobiliary_disorders,-0.00019798527337605448,0.9998020343244148
categorical__rpsr_cod_CSM|FGN|UF,-0.00019907066618214035,0.9998009491470682
categorical__reporter_country_MM,-0.0002322202756417381,0.9997678066853994
categorical__occr_country_MM,-0.0002322202756417381,0.9997678066853994
categorical__occr_country_ZW,-0.00023259095817597996,0.9997674360890039
categorical__reporter_country_ZW,-0.00023259095817597996,0.9997674360890039
categorical__reporter_country_VI,-0.00025049338064087485,0.9997495379902065
categorical__occr_country_VI,-0.00025049338064087485,0.9997495379902065
categorical__reporter_country_NEPAL,-0.0002532707734205376,0.9997467612969142
categorical__reporter_country_BM,-0.00025468182397231473,0.9997453506046904
categorical__occr_country_BM,-0.00025468182397231473,0.9997453506046904
categorical__reporter_country_SH,-0.0002688022250020054,0.9997312338990793
categorical__occr_country_SH,-0.0002688022250020054,0.9997312338990793
categorical__reporter_country_CM,-0.0002711262400712165,0.9997289105113263
categorical__rpsr_cod_DT|OTH,-0.0002814571457014975,0.9997185824596451
categorical__reporter_country_BN,-0.0002830478425659912,0.9997169922116954
categorical__occr_country_BN,-0.0002830478425659912,0.9997169922116954
categorical__reporter_country_GREENLAND,-0.0002888797988070869,0.9997111619229444
categorical__occr_country_MU,-0.0003023072628006076,0.9996977384274357
categorical__rpsr_cod_CR|FGN|HP|LIT|SDY,-0.00030403783561499316,0.9996960083792039
categorical__reporter_country_CI,-0.0003066304629849818,0.9996934165433308
categorical__occr_country_CI,-0.0003066304629849818,0.9996934165433308
categorical__reporter_country_GABON,-0.00031334251137013356,0.9996867065752675
categorical__reporter_country_AD,-0.00031728976604478376,0.9996827605650297
categorical__reporter_country_LY,-0.00031930031913804255,0.9996807506517837
categorical__occr_country_LY,-0.00031930031913804255,0.9996807506517837
categorical__reporter_country_KH,-0.00032108608872535865,0.9996789654538961
categorical__occr_country_KH,-0.00032108608872535865,0.9996789654538961
categorical__reporter_country_AZ,-0.0003275010521884578,0.9996725525704272
categorical__occr_country_AZ,-0.0003275010521884578,0.9996725525704272
categorical__occr_country_GP,-0.0003358023192496932,0.9996642540560386
categorical__reporter_country_GP,-0.0003358023192496932,0.9996642540560386
categorical__reporter_country_SX,-0.00034277590956712287,0.9996572828313831
categorical__rpsr_cod_CSM|FGN|HP|OTH|SDY,-0.00035774876123446453,0.9996423152232232
categorical__rpsr_cod_CR|HP|LIT|OTH|SDY,-0.00035809090974428406,0.9996419731971533
categorical__reporter_country_CAMEROON,-0.0003735416736543783,0.9996265280843505
categorical__rpsr_cod_CR|CSM|FGN|HP|LIT,-0.000388300454575617,0.999611774924289
categorical__reporter_country_BL,-0.0004041106859580701,0.9995959709557674
categorical__rpsr_cod_CR|DT,-0.0004058432179585713,0.9995942391252604
categorical__occr_country_ET,-0.00040820987067897866,0.9995918734356344
categorical__occr_country_SN,-0.0004125092837990786,0.9995875757864577
categorical__reporter_country_SN,-0.0004125092837990786,0.9995875757864577
categorical__reporter_country_MQ,-0.00042556817723855264,0.9995745223640539
categorical__rpsr_cod_CSM|FGN|HP|LIT,-0.00042852629238741407,0.9995715655118902
categorical__occr_country_BH,-0.0004526488945943186,0.999547453535461
categorical__reporter_country_BH,-0.0004526488945943186,0.999547453535461
categorical__occr_country_TZ,-0.0004550696137493385,0.9995450339147225
categorical__reporter_country_TZ,-0.0004550696137493385,0.9995450339147225
categorical__reporter_country_UGANDA,-0.0004620436529405842,0.99953806307279
categorical__rpsr_cod_CSM|DT|FGN|OTH,-0.00048431206159744094,0.9995158051985581
categorical__reporter_country_WS,-0.0004890663206916565,0.9995110532527475
categorical__rpsr_cod_CSM|UF,-0.0005247611289219717,0.9994753765341181
categorical__rpsr_cod_CSM|DT|OTH|SDY,-0.0005420175614297139,0.999458129303553
categorical__rpsr_cod_CR|FGN|LIT|OTH,-0.0005570800876168757,0.9994430750526853
categorical__rpsr_cod_CSM|LIT|OTH,-0.0005821159104457381,0.9994180534861498
categorical__reporter_country_EU,-0.0005841158379331765,0.9994160547245119
categorical__reporter_country_ET,-0.0005942894666029646,0.9994058870884054
categorical__rpsr_cod_CSM|FGN|HP|SDY,-0.0006062381728775058,0.9993939455523546
categorical__rpsr_cod_DT|FGN|LIT|SDY,-0.0006102808891969235,0.9993899052943083
categorical__rpsr_cod_CR|FGN|SDY,-0.0006213965986541764,0.9993787964282281
categorical__reporter_country_AS,-0.0006225844313163262,0.9993776093341569
categorical__rpsr_cod_DT|FGN|HP|UF,-0.0006463728130449147,0.9993538360408603
categorical__rpsr_cod_CR|HP|LIT,-0.0006547136883792345,0.9993455005898615
categorical__rpsr_cod_CR|CSM|HP|UF,-0.0006704498553485854,0.9993297748459359
categorical__occr_country_MO,-0.0007003517855996157,0.9992998934034693
categorical__reporter_country_MO,-0.0007003517855996157,0.9992998934034693
categorical__reporter_country_CONGO,-0.0007137843908494107,0.999286470292629
categorical__occr_country_EU,-0.0007271194119532014,0.9992731448753064
categorical__reporter_country_BW,-0.0007410475346400344,0.9992592269732723
categorical__occr_country_BW,-0.0007410475346400344,0.9992592269732723
categorical__occr_country_AL,-0.0007489591544438703,0.9992513212454566
categorical__reporter_country_ER,-0.0007512498550999586,0.9992490322624211
categorical__occr_country_ER,-0.0007512498550999586,0.9992490322624211
categorical__rpsr_cod_CSM|HP|OTH|UF,-0.0007592672876444841,0.9992410208828252
categorical__reporter_country_IRAQ,-0.0007592968178855163,0.9992409913749973
categorical__reporter_country_FAROE ISLANDS,-0.0007595009827050587,0.9992407873651615
categorical__reporter_country_MC,-0.000765633920031015,0.9992346591028313
categorical__occr_country_MC,-0.000765633920031015,0.9992346591028313
categorical__rpsr_cod_CR|LIT,-0.0007910764894995551,0.9992092363290134
"categorical__reporter_country_KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",-0.0007917060680196282,0.9992086072485391
categorical__occr_country_UG,-0.0007988626551485425,0.9992014563506694
categorical__reporter_country_LS,-0.0008004161500221664,0.999199904097535
categorical__rpsr_cod_CR|DT|HP|SDY,-0.0008388722015550775,0.9991614795533642
categorical__occr_country_SI,-0.0008457240271957177,0.9991546334965734
categorical__reporter_country_NEW CALEDONIA,-0.0008474873187339776,0.9991528716972161
categorical__reporter_country_MU,-0.0008525999259868973,0.9991477634340558
categorical__rpsr_cod_CR|DT|HP|UF,-0.0008716487336931837,0.9991287310417127
categorical__reporter_country_PS,-0.0008759427993709613,0.9991244407265325
categorical__occr_country_PS,-0.0008759427993709613,0.9991244407265325
categorical__rpsr_cod_CSM|LIT,-0.0008974429562579972,0.9991029596252315
categorical__reporter_country_JORDAN,-0.000918839901970199,0.9990815821021513
categorical__reporter_country_BI,-0.00093066663034387,0.9990697663055278
categorical__rpsr_cod_FGN|LIT|SDY,-0.000930892888869219,0.9990695402575014
categorical__reporter_country_SAMOA,-0.0009334673136594222,0.9990669682314205
categorical__occr_country_MD,-0.0009483944707327127,0.9990520551131645
categorical__reporter_country_AL,-0.0009497866022583388,0.999050664302271
categorical__rpsr_cod_FGN|HP|OTH|UF,-0.0009526265094214704,0.9990478270951617
categorical__reporter_country_BOSNIA AND HERZEGOWINA,-0.0009659337252146467,0.9990345326385952
categorical__rpsr_cod_CR|CSM|OTH|SDY,-0.0009687096418558993,0.99903175940586
numeric__ss_drug_n,-0.0009838903798173259,0.9990165934816205
categorical__reporter_country_KG,-0.0009850338160552888,0.9990154511704983
categorical__occr_country_KG,-0.0009850338160552888,0.9990154511704983
categorical__reporter_country_KUWAIT,-0.0009990879983656333,0.9990014109238791
categorical__reporter_country_YUGOSLAVIA,-0.0010026759356126591,0.9989978265759372
categorical__rpsr_cod_HP|SDY|UF,-0.0010232453404156478,0.9989772779965818
categorical__rpsr_cod_DT|FGN|OTH,-0.001038090468401364,0.9989624481611108
categorical__rpsr_cod_CR|HP|LIT|UF,-0.0010525562683319635,0.9989479974747181
categorical__rpsr_cod_DT|FGN|HP|OTH|SDY,-0.001060468703325318,0.9989400933948966
categorical__reporter_country_CZECH REPUBLIC,-0.0010699961232920403,0.9989305761184428
categorical__occr_country_LS,-0.001096733490805654,0.9989038677015666
categorical__reporter_country_GD,-0.0011197912713972994,0.9988808354608901
categorical__rpsr_cod_DT|OTH|SDY,-0.0011418147087846452,0.9988588369135957
categorical__reporter_country_AFGHANISTAN,-0.001176391184578965,0.9988243004922766
categorical__rpsr_cod_CR|FGN|HP|UF,-0.0011820023517417077,0.9988186959378843
categorical__reporter_country_UNITED ARAB EMIRATES,-0.0012011957833478553,0.998799525363532
categorical__occr_country_CU,-0.0012295686469168778,0.9987711869628888
categorical__reporter_country_CU,-0.0012295686469168778,0.9987711869628888
categorical__drug_n_bucket_5-9,-0.0012869379193381756,0.9987138898301404
categorical__reporter_country_NICARAGUA,-0.00133317488548523,0.9986677133973632
categorical__rpsr_cod_LIT|SDY,-0.0014538570628300062,0.998547199275366
categorical__rpsr_cod_DT|FGN|HP|LIT,-0.001551258543693315,0.9984499440359237
categorical__reporter_country_SWEDEN,-0.0015727317429444659,0.9984285043515232
categorical__rpsr_cod_DT|SDY,-0.0015991391650780362,0.9984021387766636
categorical__occr_country_KP,-0.00161673173818388,0.9983845744685493
categorical__rpsr_cod_CR|CSM|FGN|HP|OTH,-0.0016334682889165418,0.998367865094297
categorical__reporter_country_TT,-0.0016432820723106653,0.9983580673763978
categorical__reporter_country_MALTA,-0.0016535873765807002,0.9983477790457552
categorical__occr_country_UM,-0.001660958313857287,0.9983404203140162
categorical__reporter_country_SD,-0.0016645902709159057,0.9983367943910643
categorical__reporter_country_ESTONIA,-0.0016847162325634385,0.998316702105218
categorical__reporter_country_BO,-0.0016883942687574052,0.9983130302670072
categorical__reporter_country_IQ,-0.0017100509051619212,0.9982914103988004
categorical__occr_country_IQ,-0.0017100509051619212,0.9982914103988004
categorical__reporter_country_UG,-0.0017325145946163216,0.998268985342448
bool__indi_soc_pregnancy_puerperium_and_perinatal_conditions,-0.0017341563881212623,0.998267346392257
categorical__occr_country_TT,-0.0017726716805480016,0.99822889857391
categorical__reporter_country_UM,-0.001858616011196313,0.9981431101459555
categorical__rpsr_cod_DT|FGN|HP|SDY,-0.0018793602964325455,0.9981224045953337
categorical__reporter_country_CH,-0.0019320902625950317,0.9980697750223034
categorical__occr_country_BO,-0.001932919594237115,0.9980689472918012
categorical__reporter_country_CROATIA (LOCAL NAME: HRVATSKA),-0.0020365495772183325,0.9979655227828119
categorical__occr_country_QA,-0.002077902770227293,0.9979242545752239
categorical__reporter_country_MK,-0.0020899572594551712,0.9979122251805511
categorical__occr_country_MK,-0.0020899572594551712,0.9979122251805511
categorical__occr_country_PA,-0.0021024536997186856,0.9978997549079581
categorical__reporter_country_LK,-0.002109526003533538,0.9978926974826707
categorical__reporter_country_ICELAND,-0.002109753976506602,0.9978924699901317
categorical__rpsr_cod_FGN|HP|UF,-0.0021189702505989582,0.9978832731819938
categorical__occr_country_SD,-0.002122210462102395,0.9978800398343712
categorical__rpsr_cod_OTH|UF,-0.0021614413630936776,0.9978408928692177
categorical__reporter_country_LUXEMBOURG,-0.0021784606717412318,0.9978239104515958
categorical__reporter_country_INDONESIA,-0.0021816502928043114,0.9978207277765095
categorical__rpsr_cod_CSM|OTH|SDY,-0.002213230911782287,0.997789216477873
categorical__reporter_country_SI,-0.002233352816288492,0.9977691392605383
categorical__rpsr_cod_CSM|DT|OTH,-0.0022473642940116414,0.9977551591384121
categorical__occr_country_LK,-0.002342878633110539,0.9976598637649142
categorical__reporter_country_EL SALVADOR,-0.0024173196758303676,0.9975855996885578
categorical__reporter_country_OM,-0.002586548958882226,0.9974167932766365
categorical__occr_country_UZ,-0.0026244923083034916,0.9973789486607109
categorical__rpsr_cod_CR|FGN|HP|LIT,-0.002678572675537658,0.9973250114993796
categorical__rpsr_cod_CR|CSM|FGN,-0.002698292222227144,0.9973053448961596
categorical__reporter_country_ME,-0.002704379856560536,0.9972992736843808
categorical__occr_country_NC,-0.0027461158083332783,0.9972576513185719
categorical__occr_country_LV,-0.0027733307488300367,0.9972305113802389
categorical__reporter_country_HONDURAS,-0.002774411445885688,0.9972294336767438
categorical__reporter_country_AT,-0.0027745073594406156,0.9972293380289283
categorical__reporter_country_MOROCCO,-0.0028530855642634454,0.9971509806163821
categorical__reporter_country_LATVIA,-0.0029186291966363594,0.9970856258609057
categorical__occr_country_OM,-0.0029219280969828188,0.9970823365802146
categorical__reporter_country_KZ,-0.00295518223996557,0.9970491800129281
categorical__occr_country_KZ,-0.00295518223996557,0.9970491800129281
categorical__rpsr_cod_CR|FGN|HP|LIT|OTH,-0.002967872726214475,0.9970365270543059
categorical__rpsr_cod_FGN|HP|LIT|OTH|SDY,-0.0030004459515216484,0.9970040508878003
categorical__reporter_country_BOLIVIA,-0.003000670627431673,0.997003826885033
categorical__rpsr_cod_CR|FGN,-0.0030108499082499946,0.9969936781547557
categorical__reporter_country_LV,-0.0030182232539649714,0.9969863270027923
categorical__rpsr_cod_CR|HP|UF,-0.0031030481554088787,0.9969017613225518
categorical__occr_country_ME,-0.0031040636032458693,0.9969007490213285
categorical__reporter_country_IRAN (ISLAMIC REPUBLIC OF),-0.003122969379158192,0.99688190201732
categorical__reporter_country_KP,-0.0031366553961341068,0.996868258768047
categorical__reporter_country_URUGUAY,-0.0031875628575272303,0.9968175120273546
categorical__rpsr_cod_DT|HP|OTH|SDY,-0.0032231904954177827,0.9967819984066301
categorical__occr_country_BB,-0.0032274520247103523,0.9967777505999966
categorical__reporter_country_BB,-0.0032274520247103523,0.9967777505999966
categorical__occr_country_CM,-0.0032442455787344312,0.9967610112995485
categorical__reporter_country_QA,-0.003311347345100243,0.9966941291190271
categorical__occr_country_AF,-0.0034098729968639048,0.9965959340177942
categorical__rpsr_cod_LIT|OTH,-0.0034112724124493086,0.9965945393668876
categorical__rpsr_cod_CR,-0.0034173768083868386,0.9965884557777985
categorical__reporter_country_NC,-0.0034811050194767643,0.9965249470019907
categorical__reporter_country_CYPRUS,-0.003550252109524024,0.9964560425840435
categorical__rpsr_cod_DT|FGN,-0.0035968832373909974,0.996409577798269
categorical__rpsr_cod_CSM|FGN|OTH|SDY,-0.0036206560923177015,0.996385890579486
categorical__rpsr_cod_CR|FGN|OTH,-0.0036389010375675436,0.9963677117393012
categorical__reporter_country_JO,-0.0036824216403762776,0.996324350159435
categorical__occr_country_JO,-0.003715414022750611,0.9962914795877479
categorical__rpsr_cod_DT,-0.003744328514364224,0.9962626727425863
categorical__occr_country_GE,-0.0038025153792547706,0.996204705027548
categorical__reporter_country_GH,-0.003813568575439762,0.9961936938423575
categorical__reporter_country_JAMAICA,-0.003927890589531762,0.9960798134824917
categorical__reporter_country_MD,-0.003949742945905154,0.9960580470292562
categorical__reporter_country_UKRAINE,-0.004077553010352238,0.9959307489212353
categorical__reporter_country_KE,-0.0040863491728038975,0.9959219885911059
categorical__rpsr_cod_CR|CSM|FGN|HP,-0.004095256425827345,0.9959131177014696
categorical__rpsr_cod_DT|FGN|SDY,-0.004101865905209349,0.9959065352560051
categorical__occr_country_GH,-0.0041091544198249294,0.9958992766031196
categorical__reporter_country_GE,-0.004189875280644263,0.9958188900007044
categorical__reporter_country_VIET NAM,-0.004202090347420353,0.9958067260807578
categorical__occr_country_AM,-0.004205442059347875,0.99580338842907
categorical__reporter_country_SERBIA,-0.004257489809576395,0.9957515604518088
categorical__rpsr_cod_CR|CSM|SDY,-0.0043525679955643826,0.9956568907003318
bool__is_zaleplon,-0.0044555024370502355,0.995554408588936
categorical__rpsr_cod_DT|HP|LIT,-0.004479203259851831,0.9955308134099223
