year,quarter,table,column,exists,n_rows,n_caseid,missing_rate,blank_rate
2023,Q3,DEMO,fda_dt,True,85129,85129,0.0,0.0
2023,Q3,DRUG,primaryid,True,436782,436782,0.0,0.0
2023,Q3,DRUG,caseid,True,436782,436782,0.0,0.0
2023,Q3,DRUG,drugname,True,436782,436782,0.0,0.0
2023,Q3,DRUG,prod_ai,True,436782,436782,0.0,0.023954741724704774
2023,Q3,DRUG,role_cod,True,436782,436782,0.0,0.0
2023,Q3,INDI,primaryid,True,277498,277498,0.0,0.0
2023,Q3,INDI,caseid,True,277498,277498,0.0,0.0
2023,Q3,INDI,indi_pt,True,277498,277498,0.0,0.0
2023,Q3,RPSR,primaryid,True,2516,2516,0.0,0.0
2023,Q3,RPSR,caseid,True,2516,2516,0.0,0.0
2023,Q3,RPSR,rpsr_cod,True,2516,2516,0.0,0.0
2023,Q3,THER,primaryid,True,163153,163153,0.0,0.0
2023,Q3,THER,caseid,True,163153,163153,0.0,0.0
2023,Q3,THER,start_dt,True,163153,163153,0.0,0.06145152096498379
2023,Q3,THER,end_dt,True,163153,163153,0.0,0.5505752269342273
2023,Q3,THER,dur,True,163153,163153,0.0,0.6433654299951579
2023,Q3,THER,dur_cod,True,163153,163153,0.0,0.643377688427427
2023,Q4,DEMO,primaryid,True,92316,92316,0.0,0.0
2023,Q4,DEMO,caseid,True,92316,92316,0.0,0.0
2023,Q4,DEMO,age,False,92316,92316,,
2023,Q4,DEMO,age_cod,False,92316,92316,,
2023,Q4,DEMO,wt,False,92316,92316,,
2023,Q4,DEMO,wt_cod,False,92316,92316,,
2023,Q4,DEMO,rept_cod,True,92316,92316,0.0,0.0
2023,Q4,DEMO,e_sub,True,92316,92316,0.0,0.0
2023,Q4,DEMO,reporter_country,True,92316,92316,0.0,0.0
2023,Q4,DEMO,occr_country,True,92316,92316,0.0,0.1017808397244248
2023,Q4,DEMO,event_dt,True,92316,92316,0.0,0.3822197668876468
2023,Q4,DEMO,fda_dt,True,92316,92316,0.0,0.0
2023,Q4,DRUG,primaryid,True,470813,470813,0.0,0.0
2023,Q4,DRUG,caseid,True,470813,470813,0.0,0.0
2023,Q4,DRUG,drugname,True,470813,470813,0.0,0.0
2023,Q4,DRUG,prod_ai,True,470813,470813,0.0,0.022320963949593577
2023,Q4,DRUG,role_cod,True,470813,470813,0.0,0.0
2023,Q4,INDI,primaryid,True,297660,297660,0.0,0.0
2023,Q4,INDI,caseid,True,297660,297660,0.0,0.0
2023,Q4,INDI,indi_pt,True,297660,297660,0.0,0.0
2023,Q4,RPSR,primaryid,True,3703,3703,0.0,0.0
2023,Q4,RPSR,caseid,True,3703,3703,0.0,0.0
2023,Q4,RPSR,rpsr_cod,True,3703,3703,0.0,0.0
2023,Q4,THER,primaryid,True,173771,173771,0.0,0.0
2023,Q4,THER,caseid,True,173771,173771,0.0,0.0
2023,Q4,THER,start_dt,True,173771,173771,0.0,0.06493603650781776
2023,Q4,THER,end_dt,True,173771,173771,0.0,0.5516398018081268
2023,Q4,THER,dur,True,173771,173771,0.0,0.658527602419276
2023,Q4,THER,dur_cod,True,173771,173771,0.0,0.6585563759200327
2024,Q1,DEMO,primaryid,True,96534,96534,0.0,0.0
2024,Q1,DEMO,caseid,True,96534,96534,0.0,0.0
2024,Q1,DEMO,age,False,96534,96534,,
2024,Q1,DEMO,age_cod,False,96534,96534,,
2024,Q1,DEMO,wt,False,96534,96534,,
2024,Q1,DEMO,wt_cod,False,96534,96534,,
2024,Q1,DEMO,rept_cod,True,96534,96534,0.0,0.0
2024,Q1,DEMO,e_sub,True,96534,96534,0.0,0.0
2024,Q1,DEMO,reporter_country,True,96534,96534,0.0,0.0
2024,Q1,DEMO,occr_country,True,96534,96534,0.0,0.08892203783123044
2024,Q1,DEMO,event_dt,True,96534,96534,0.0,0.39290819814780287
2024,Q1,DEMO,fda_dt,True,96534,96534,0.0,0.0
2024,Q1,DRUG,primaryid,True,489664,489664,0.0,0.0
2024,Q1,DRUG,caseid,True,489664,489664,0.0,0.0
2024,Q1,DRUG,drugname,True,489664,489664,0.0,0.0
2024,Q1,DRUG,prod_ai,True,489664,489664,0.0,0.022292837537576788
2024,Q1,DRUG,role_cod,True,489664,489664,0.0,0.0
2024,Q1,INDI,primaryid,True,313318,313318,0.0,0.0
2024,Q1,INDI,caseid,True,313318,313318,0.0,0.0
2024,Q1,INDI,indi_pt,True,313318,313318,0.0,0.0
2024,Q1,RPSR,primaryid,True,3087,3087,0.0,0.0
2024,Q1,RPSR,caseid,True,3087,3087,0.0,0.0
2024,Q1,RPSR,rpsr_cod,True,3087,3087,0.0,0.0
2024,Q1,THER,primaryid,True,164491,164491,0.0,0.0
2024,Q1,THER,caseid,True,164491,164491,0.0,0.0
2024,Q1,THER,start_dt,True,164491,164491,0.0,0.07191274902578257
2024,Q1,THER,end_dt,True,164491,164491,0.0,0.5544011526466494
2024,Q1,THER,dur,True,164491,164491,0.0,0.6579630496501329
2024,Q1,THER,dur_cod,True,164491,164491,0.0,0.6579448115702379
2024,Q2,DEMO,primaryid,True,93215,93215,0.0,0.0
2024,Q2,DEMO,caseid,True,93215,93215,0.0,0.0
2024,Q2,DEMO,age,False,93215,93215,,
2024,Q2,DEMO,age_cod,False,93215,93215,,
2024,Q2,DEMO,wt,False,93215,93215,,
2024,Q2,DEMO,wt_cod,False,93215,93215,,
2024,Q2,DEMO,rept_cod,True,93215,93215,0.0,0.0
2024,Q2,DEMO,e_sub,True,93215,93215,0.0,0.0
2024,Q2,DEMO,reporter_country,True,93215,93215,0.0,0.0
2024,Q2,DEMO,occr_country,True,93215,93215,0.0,0.1035455667006383
2024,Q2,DEMO,event_dt,True,93215,93215,0.0,0.39512953923724725
2024,Q2,DEMO,fda_dt,True,93215,93215,0.0,0.0
2024,Q2,DRUG,primaryid,True,487156,487156,0.0,0.0
2024,Q2,DRUG,caseid,True,487156,487156,0.0,0.0
2024,Q2,DRUG,drugname,True,487156,487156,0.0,2.0527305421671906e-06
2024,Q2,DRUG,prod_ai,True,487156,487156,0.0,0.02230086461010436
2024,Q2,DRUG,role_cod,True,487156,487156,0.0,0.0
2024,Q2,INDI,primaryid,True,314045,314045,0.0,0.0
2024,Q2,INDI,caseid,True,314045,314045,0.0,0.0
2024,Q2,INDI,indi_pt,True,314045,314045,0.0,0.0
2024,Q2,RPSR,primaryid,True,3546,3546,0.0,0.0
2024,Q2,RPSR,caseid,True,3546,3546,0.0,0.0
2024,Q2,RPSR,rpsr_cod,True,3546,3546,0.0,0.0
2024,Q2,THER,primaryid,True,151932,151932,0.0,0.0
2024,Q2,THER,caseid,True,151932,151932,0.0,0.0
2024,Q2,THER,start_dt,True,151932,151932,0.0,0.0755337914330095
2024,Q2,THER,end_dt,True,151932,151932,0.0,0.5677869046678777
2024,Q2,THER,dur,True,151932,151932,0.0,0.6696614274807151
2024,Q2,THER,dur_cod,True,151932,151932,0.0,0.6697404101835032
2024,Q3,DEMO,primaryid,True,92241,92241,0.0,0.0
2024,Q3,DEMO,caseid,True,92241,92241,0.0,0.0
2024,Q3,DEMO,age,False,92241,92241,,
2024,Q3,DEMO,age_cod,False,92241,92241,,
2024,Q3,DEMO,wt,False,92241,92241,,
2024,Q3,DEMO,wt_cod,False,92241,92241,,
2024,Q3,DEMO,rept_cod,True,92241,92241,0.0,0.0
2024,Q3,DEMO,e_sub,True,92241,92241,0.0,0.0
2024,Q3,DEMO,reporter_country,True,92241,92241,0.0,0.0
2024,Q3,DEMO,occr_country,True,92241,92241,0.0,0.08382389609826434
2024,Q3,DEMO,event_dt,True,92241,92241,0.0,0.399670428551295
2024,Q3,DEMO,fda_dt,True,92241,92241,0.0,0.0
2024,Q3,DRUG,primaryid,True,482273,482273,0.0,0.0
2024,Q3,DRUG,caseid,True,482273,482273,0.0,0.0
2024,Q3,DRUG,drugname,True,482273,482273,0.0,0.0
2024,Q3,DRUG,prod_ai,True,482273,482273,0.0,0.023016009604518602
2024,Q3,DRUG,role_cod,True,482273,482273,0.0,0.0
2024,Q3,INDI,primaryid,True,303144,303144,0.0,0.0
2024,Q3,INDI,caseid,True,303144,303144,0.0,0.0
2024,Q3,INDI,indi_pt,True,303144,303144,0.0,0.0
2024,Q3,RPSR,primaryid,True,2626,2626,0.0,0.0
2024,Q3,RPSR,caseid,True,2626,2626,0.0,0.0
2024,Q3,RPSR,rpsr_cod,True,2626,2626,0.0,0.0
2024,Q3,THER,primaryid,True,149434,149434,0.0,0.0
2024,Q3,THER,caseid,True,149434,149434,0.0,0.0
2024,Q3,THER,start_dt,True,149434,149434,0.0,0.07292182501974116
2024,Q3,THER,end_dt,True,149434,149434,0.0,0.5677824323781736
2024,Q3,THER,dur,True,149434,149434,0.0,0.666836195243385
2024,Q3,THER,dur_cod,True,149434,149434,0.0,0.6669031144184054
2024,Q4,DEMO,primaryid,True,90860,90860,0.0,0.0
2024,Q4,DEMO,caseid,True,90860,90860,0.0,0.0
2024,Q4,DEMO,age,False,90860,90860,,
2024,Q4,DEMO,age_cod,False,90860,90860,,
2024,Q4,DEMO,wt,False,90860,90860,,
2024,Q4,DEMO,wt_cod,False,90860,90860,,
2024,Q4,DEMO,rept_cod,True,90860,90860,0.0,0.0
2024,Q4,DEMO,e_sub,True,90860,90860,0.0,0.0
2024,Q4,DEMO,reporter_country,True,90860,90860,0.0,0.0
2024,Q4,DEMO,occr_country,True,90860,90860,0.0,0.05922298040942109
2024,Q4,DEMO,event_dt,True,90860,90860,0.0,0.4087607307946291
2024,Q4,DEMO,fda_dt,True,90860,90860,0.0,0.0
2024,Q4,DRUG,primaryid,True,464737,464737,0.0,0.0
2024,Q4,DRUG,caseid,True,464737,464737,0.0,0.0
2024,Q4,DRUG,drugname,True,464737,464737,0.0,1.5062282538295854e-05
2024,Q4,DRUG,prod_ai,True,464737,464737,0.0,0.020882778862023037
2024,Q4,DRUG,role_cod,True,464737,464737,0.0,0.0
2024,Q4,INDI,primaryid,True,292259,292259,0.0,0.0
2024,Q4,INDI,caseid,True,292259,292259,0.0,0.0
2024,Q4,INDI,indi_pt,True,292259,292259,0.0,0.0
2024,Q4,RPSR,primaryid,True,3753,3753,0.0,0.0
2024,Q4,RPSR,caseid,True,3753,3753,0.0,0.0
2024,Q4,RPSR,rpsr_cod,True,3753,3753,0.0,0.0
2024,Q4,THER,primaryid,True,149984,149984,0.0,0.0
2024,Q4,THER,caseid,True,149984,149984,0.0,0.0
2024,Q4,THER,start_dt,True,149984,149984,0.0,0.07090756347343717
2024,Q4,THER,end_dt,True,149984,149984,0.0,0.5485451781523363
2024,Q4,THER,dur,True,149984,149984,0.0,0.6620506187326648
2024,Q4,THER,dur_cod,True,149984,149984,0.0,0.6620706208662257
2025,Q1,DEMO,primaryid,True,89103,89103,0.0,0.0
2025,Q1,DEMO,caseid,True,89103,89103,0.0,0.0
2025,Q1,DEMO,age,False,89103,89103,,
2025,Q1,DEMO,age_cod,False,89103,89103,,
2025,Q1,DEMO,wt,False,89103,89103,,
2025,Q1,DEMO,wt_cod,False,89103,89103,,
2025,Q1,DEMO,rept_cod,True,89103,89103,0.0,0.0
2025,Q1,DEMO,e_sub,True,89103,89103,0.0,0.0
2025,Q1,DEMO,reporter_country,True,89103,89103,0.0,0.0
2025,Q1,DEMO,occr_country,True,89103,89103,0.0,0.04987486392152902
2025,Q1,DEMO,event_dt,True,89103,89103,0.0,0.4037237803440962
2025,Q1,DEMO,fda_dt,True,89103,89103,0.0,0.0
2025,Q1,DRUG,primaryid,True,480547,480547,0.0,0.0
2025,Q1,DRUG,caseid,True,480547,480547,0.0,0.0
2025,Q1,DRUG,drugname,True,480547,480547,0.0,0.0
2025,Q1,DRUG,prod_ai,True,480547,480547,0.0,0.022728265913635918
2025,Q1,DRUG,role_cod,True,480547,480547,0.0,0.0
2025,Q1,INDI,primaryid,True,307142,307142,0.0,0.0
2025,Q1,INDI,caseid,True,307142,307142,0.0,0.0
2025,Q1,INDI,indi_pt,True,307142,307142,0.0,0.0
2025,Q1,RPSR,primaryid,True,3009,3009,0.0,0.0
2025,Q1,RPSR,caseid,True,3009,3009,0.0,0.0
2025,Q1,RPSR,rpsr_cod,True,3009,3009,0.0,0.0
2025,Q1,THER,primaryid,True,143089,143089,0.0,0.0
2025,Q1,THER,caseid,True,143089,143089,0.0,0.0
2025,Q1,THER,start_dt,True,143089,143089,0.0,0.07294061737799551
2025,Q1,THER,end_dt,True,143089,143089,0.0,0.5435498186443403
2025,Q1,THER,dur,True,143089,143089,0.0,0.6516923033915955
2025,Q1,THER,dur_cod,True,143089,143089,0.0,0.6517412239934586
2025,Q2,DEMO,primaryid,True,84932,84932,0.0,0.0
2025,Q2,DEMO,caseid,True,84932,84932,0.0,0.0
2025,Q2,DEMO,age,False,84932,84932,,
2025,Q2,DEMO,age_cod,False,84932,84932,,
2025,Q2,DEMO,wt,False,84932,84932,,
2025,Q2,DEMO,wt_cod,False,84932,84932,,
2025,Q2,DEMO,rept_cod,True,84932,84932,0.0,0.0
2025,Q2,DEMO,e_sub,True,84932,84932,0.0,0.0
2025,Q2,DEMO,reporter_country,True,84932,84932,0.0,0.0
2025,Q2,DEMO,occr_country,True,84932,84932,0.0,0.058953044788772196
2025,Q2,DEMO,event_dt,True,84932,84932,0.0,0.3935854566005746
2025,Q2,DEMO,fda_dt,True,84932,84932,0.0,0.0
2025,Q2,DRUG,primaryid,True,454409,454409,0.0,0.0
2025,Q2,DRUG,caseid,True,454409,454409,0.0,0.0
2025,Q2,DRUG,drugname,True,454409,454409,0.0,0.0
2025,Q2,DRUG,prod_ai,True,454409,454409,0.0,0.02442953374603056
2025,Q2,DRUG,role_cod,True,454409,454409,0.0,0.0
2025,Q2,INDI,primaryid,True,295246,295246,0.0,0.0
2025,Q2,INDI,caseid,True,295246,295246,0.0,0.0
2025,Q2,INDI,indi_pt,True,295246,295246,0.0,0.0
2025,Q2,RPSR,primaryid,True,3263,3263,0.0,0.0
2025,Q2,RPSR,caseid,True,3263,3263,0.0,0.0
2025,Q2,RPSR,rpsr_cod,True,3263,3263,0.0,0.0
2025,Q2,THER,primaryid,True,144381,144381,0.0,0.0
2025,Q2,THER,caseid,True,144381,144381,0.0,0.0
2025,Q2,THER,start_dt,True,144381,144381,0.0,0.063443250843255
2025,Q2,THER,end_dt,True,144381,144381,0.0,0.524120209722886
2025,Q2,THER,dur,True,144381,144381,0.0,0.643076305053989
2025,Q2,THER,dur_cod,True,144381,144381,0.0,0.643076305053989
2025,Q3,DEMO,primaryid,True,98323,98323,0.0,0.0
2025,Q3,DEMO,caseid,True,98323,98323,0.0,0.0
2025,Q3,DEMO,age,False,98323,98323,,
2025,Q3,DEMO,age_cod,False,98323,98323,,
2025,Q3,DEMO,wt,False,98323,98323,,
2025,Q3,DEMO,wt_cod,False,98323,98323,,
2025,Q3,DEMO,rept_cod,True,98323,98323,0.0,0.0
2025,Q3,DEMO,e_sub,True,98323,98323,0.0,0.0
2025,Q3,DEMO,reporter_country,True,98323,98323,0.0,0.0
2025,Q3,DEMO,occr_country,True,98323,98323,0.0,0.047404981540433065
2025,Q3,DEMO,event_dt,True,98323,98323,0.0,0.4011980920028884
2025,Q3,DEMO,fda_dt,True,98323,98323,0.0,0.0
2025,Q3,DRUG,primaryid,True,531395,531395,0.0,0.0
2025,Q3,DRUG,caseid,True,531395,531395,0.0,0.0
2025,Q3,DRUG,drugname,True,531395,531395,0.0,0.0
2025,Q3,DRUG,prod_ai,True,531395,531395,0.0,0.026850083271389456
2025,Q3,DRUG,role_cod,True,531395,531395,0.0,0.0
2025,Q3,INDI,primaryid,True,332516,332516,0.0,0.0
2025,Q3,INDI,caseid,True,332516,332516,0.0,0.0
2025,Q3,INDI,indi_pt,True,332516,332516,0.0,0.0
2025,Q3,RPSR,primaryid,True,2999,2999,0.0,0.0
2025,Q3,RPSR,caseid,True,2999,2999,0.0,0.0
2025,Q3,RPSR,rpsr_cod,True,2999,2999,0.0,0.0
2025,Q3,THER,primaryid,True,148733,148733,0.0,0.0
2025,Q3,THER,caseid,True,148733,148733,0.0,0.0
2025,Q3,THER,start_dt,True,148733,148733,0.0,0.08064114890441261
2025,Q3,THER,end_dt,True,148733,148733,0.0,0.5417627560796864
2025,Q3,THER,dur,True,148733,148733,0.0,0.6452165961824209
2025,Q3,THER,dur_cod,True,148733,148733,0.0,0.6452972776720701
2025,Q4,DEMO,primaryid,True,86945,86945,0.0,0.0
2025,Q4,DEMO,caseid,True,86945,86945,0.0,0.0
2025,Q4,DEMO,age,False,86945,86945,,
2025,Q4,DEMO,age_cod,False,86945,86945,,
2025,Q4,DEMO,wt,False,86945,86945,,
2025,Q4,DEMO,wt_cod,False,86945,86945,,
2025,Q4,DEMO,rept_cod,True,86945,86945,0.0,0.0
2025,Q4,DEMO,e_sub,True,86945,86945,0.0,0.0
2025,Q4,DEMO,reporter_country,True,86945,86945,0.0,0.0
2025,Q4,DEMO,occr_country,True,86945,86945,0.0,0.049088504226810055
2025,Q4,DEMO,event_dt,True,86945,86945,0.0,0.39171890275461496
2025,Q4,DEMO,fda_dt,True,86945,86945,0.0,0.0
2025,Q4,DRUG,primaryid,True,464086,464086,0.0,0.0
2025,Q4,DRUG,caseid,True,464086,464086,0.0,0.0
2025,Q4,DRUG,drugname,True,464086,464086,0.0,0.0
2025,Q4,DRUG,prod_ai,True,464086,464086,0.0,0.02808746654714859
2025,Q4,DRUG,role_cod,True,464086,464086,0.0,0.0
2025,Q4,INDI,primaryid,True,303703,303703,0.0,0.0
2025,Q4,INDI,caseid,True,303703,303703,0.0,0.0
2025,Q4,INDI,indi_pt,True,303703,303703,0.0,0.0
2025,Q4,RPSR,primaryid,True,3027,3027,0.0,0.0
2025,Q4,RPSR,caseid,True,3027,3027,0.0,0.0
2025,Q4,RPSR,rpsr_cod,True,3027,3027,0.0,0.0
2025,Q4,THER,primaryid,True,139629,139629,0.0,0.0
2025,Q4,THER,caseid,True,139629,139629,0.0,0.0
2025,Q4,THER,start_dt,True,139629,139629,0.0,0.070493951829491
2025,Q4,THER,end_dt,True,139629,139629,0.0,0.5124293663923684
2025,Q4,THER,dur,True,139629,139629,0.0,0.6401463879280093
2025,Q4,THER,dur_cod,True,139629,139629,0.0,0.6401535497640175
