feature,coefficient,odds_ratio
numeric__interacting_drug_n,0.013967390636359102,1.0140653903722525
bool__indi_soc_ear_and_labyrinth_disorders,0.013874335810884944,1.0139710310846937
categorical__rpsr_cod_UF,0.01271044401574005,1.0127915650396722
categorical__reporter_country_SINGAPORE,0.012585114996827407,1.0126646408202729
categorical__rpsr_cod_CSM|FGN|SDY,0.012466149686958626,1.0125441760231926
categorical__rpsr_cod_CSM|HP|SDY,0.011812226562955984,1.0118822664150031
numeric__zdrug_count,0.0117073238866084,1.011776122824578
categorical__reporter_country_NEW ZEALAND,0.01158255285036435,1.0116498903445288
"categorical__reporter_country_TAIWAN, PROVINCE OF CHINA",0.010703731337171283,1.0107612212050487
categorical__rpsr_cod_CSM|OTH,0.009938671118544197,1.009988223736684
categorical__occr_country_EC,0.009926460798533807,1.0099758915325558
categorical__reporter_country_DO,0.009619551884995808,1.0096659684904907
categorical__reporter_country_MALAYSIA,0.00954883766366914,1.0095945732720872
categorical__occr_country_LU,0.0092590366192904,1.0093020341014798
categorical__quarter_Q3,0.009254142226602171,1.0092970941930728
categorical__reporter_country_EUROPEAN UNION,0.009066762656669837,1.0091079902552895
categorical__occr_country_EG,0.008851592712587258,1.0088908839036714
categorical__rpsr_cod_FGN|LIT,0.008813884947558883,1.0088528416005316
categorical__reporter_country_PY,0.008754037504468267,1.0087924661441834
categorical__reporter_country_LU,0.008651067948480475,1.008688596579654
categorical__reporter_country_UZ,0.008438478996319807,1.0084741833196034
categorical__rpsr_cod_CR|CSM|FGN|OTH,0.008390188493687546,1.0084254847702474
categorical__occr_country_PY,0.008228742718815069,1.0082626918779234
categorical__rpsr_cod_DT|FGN|LIT,0.007977781502475885,1.008009688794689
bool__very_high_drug_burden_20,0.0077871924666611005,1.0078175915064096
categorical__distinct_drug_n_bucket_20+,0.0077871924666611005,1.0078175915064096
categorical__rpsr_cod_CR|CSM|OTH,0.007751468948597423,1.00778158935954
categorical__rpsr_cod_CR|DT|HP,0.007705738614149575,1.0077355042241605
categorical__reporter_country_AF,0.0070714122210985214,1.0070964736950092
categorical__reporter_country_EG,0.006925275194290103,1.0069493103639018
categorical__reporter_country_NI,0.006834296358897842,1.006857703455554
categorical__occr_country_NI,0.006834296358897842,1.006857703455554
categorical__reporter_country_RUSSIAN FEDERATION,0.006795287365697703,1.0068184277163048
categorical__occr_country_A1,0.00659287425452439,1.0066146550897856
categorical__occr_country_JM,0.006469894462197161,1.0064908694402719
categorical__reporter_country_JM,0.006469894462197161,1.0064908694402719
categorical__occr_country_BY,0.006465966505448008,1.0064869159954328
categorical__rpsr_cod_FGN|HP|LIT|OTH,0.006262988311198916,1.0062826418309905
categorical__reporter_country_SAUDI ARABIA,0.006223275014555743,1.0062426798234454
categorical__reporter_country_BY,0.006218863729620143,1.0062382410100608
categorical__reporter_country_PAKISTAN,0.0061850646963752965,1.0062042317050446
categorical__reporter_country_A1,0.006108822292670445,1.0061275192002115
categorical__reporter_country_CH,0.006045498914271405,1.0060638098237633
categorical__rpsr_cod_CSM|FGN|HP,0.0053098721820032235,1.0053239945382022
categorical__rept_cod_5DAY,0.005248423899929259,1.0052622210037683
categorical__occr_country_NP,0.005236364912815391,1.005250098632691
categorical__reporter_country_EE,0.005096232608505339,1.0051092404895805
categorical__occr_country_EE,0.004698148888671332,1.0047092024938764
categorical__reporter_country_SOUTH AFRICA,0.004468638581194978,1.0044786378353825
categorical__occr_country_GT,0.004079284048436725,1.0040876156527518
categorical__reporter_country_BE,0.003916038524621909,1.003923716222267
categorical__rpsr_cod_FGN|OTH|SDY,0.0038838327615759644,1.0038913846135809
categorical__reporter_country_NP,0.0037061532157866835,1.0037130294938386
categorical__rpsr_cod_CSM|HP|UF,0.003526875596877972,1.003533102340781
numeric__ps_drug_n,0.003504845700814862,1.0035109948543541
categorical__reporter_country_SLOVENIA,0.0033402650932004,1.0033458499952668
categorical__occr_country_SI,0.0032467432221347232,1.0032520196017145
categorical__reporter_country_GT,0.002769900264918434,1.0027737399830507
categorical__reporter_country_HK,0.002593878183129708,1.0025972451957217
categorical__reporter_country_ECUADOR,0.002349736788729783,1.0023524995837412
categorical__reporter_country_MT,0.002074892145972285,1.00207704622425
categorical__reporter_country_UY,0.002031485293726419,1.002033550157986
categorical__occr_country_HK,0.001955397182783091,1.001957310218566
categorical__occr_country_MT,0.0018052258808455195,1.001806856282019
categorical__reporter_country_SI,0.001591068125374748,1.0015923345458293
categorical__rpsr_cod_HP|OTH|SDY,0.0003004750385168168,1.000300520185663
categorical__occr_country_MY,0.00013770676434201923,1.0001377162463538
categorical__reporter_country_SYRIAN ARAB REPUBLIC,-4.9134638066024205e-05,0.9999508665690205
categorical__rpsr_cod_CSM|DT|HP|OTH,-7.334913175178704e-05,0.99992665355823
categorical__occr_country_AS,-7.741232661176041e-05,0.9999225906696451
categorical__occr_country_SY,-8.97870161039702e-05,0.9999102170146296
categorical__reporter_country_SY,-8.97870161039702e-05,0.9999102170146296
categorical__rpsr_cod_CSM|FGN|UF,-9.249426071158154e-05,0.9999075100167507
categorical__rpsr_cod_CSM|HP|LIT,-9.255290977741484e-05,0.999907451373111
categorical__reporter_country_MM,-0.0001068868562033112,0.9998931188559932
categorical__occr_country_MM,-0.0001068868562033112,0.9998931188559932
categorical__occr_country_ZW,-0.00010792694093444793,0.9998920788829683
categorical__reporter_country_ZW,-0.00010792694093444793,0.9998920788829683
categorical__rpsr_cod_DT|OTH,-0.00011512971979280945,0.999884876907379
categorical__reporter_country_BM,-0.00011631788258633533,0.9998836888820762
categorical__occr_country_BM,-0.00011631788258633533,0.9998836888820762
categorical__occr_country_SH,-0.00012062125834289263,0.9998793860161086
categorical__reporter_country_SH,-0.00012062125834289263,0.9998793860161086
categorical__reporter_country_GREENLAND,-0.00012377088366733726,0.9998762367756325
categorical__occr_country_VI,-0.0001260828290351672,0.9998739251190707
categorical__reporter_country_VI,-0.0001260828290351672,0.9998739251190707
categorical__reporter_country_NEPAL,-0.0001279821826140447,0.9998720260067561
categorical__reporter_country_CM,-0.00012817522487550972,0.9998718329892177
categorical__reporter_country_AZ,-0.00012974243671326344,0.9998702659794727
categorical__occr_country_AZ,-0.00012974243671326344,0.9998702659794727
categorical__occr_country_BN,-0.00013913555678347108,0.9998608741221192
categorical__reporter_country_BN,-0.00013913555678347108,0.9998608741221192
categorical__occr_country_LY,-0.00013918445432981074,0.999860825231377
categorical__reporter_country_LY,-0.00013918445432981074,0.999860825231377
categorical__rpsr_cod_CR|HP|LIT|OTH|SDY,-0.00013935302998260374,0.9998606566791999
categorical__reporter_country_AD,-0.00014009950324137793,0.9998599103102357
categorical__occr_country_MU,-0.00014278041718180092,0.9998572297754569
categorical__rpsr_cod_CR|FGN|HP|LIT|SDY,-0.00014281366432635862,0.9998571965330596
categorical__reporter_country_CI,-0.0001450229247434405,0.9998549875905726
categorical__occr_country_CI,-0.0001450229247434405,0.9998549875905726
categorical__reporter_country_GP,-0.00014991523264124227,0.9998500960040857
categorical__occr_country_GP,-0.00014991523264124227,0.9998500960040857
categorical__rpsr_cod_CSM|FGN|HP|OTH|SDY,-0.0001526881558575793,0.9998473235003856
categorical__rpsr_cod_CR|DT,-0.00015822116789532416,0.9998417913484136
categorical__reporter_country_KH,-0.00015832425766635808,0.9998416882749576
categorical__occr_country_KH,-0.00015832425766635808,0.9998416882749576
categorical__reporter_country_SX,-0.00015903091078593262,0.9998409817339591
categorical__rpsr_cod_CSM|DT|FGN|OTH,-0.00016339727421437703,0.9998366160743932
categorical__rpsr_cod_CR|CSM|FGN|HP|LIT,-0.00016968615228721414,0.9998303282435936
categorical__reporter_country_MQ,-0.00018109543011093896,0.9998189209666767
categorical__reporter_country_SN,-0.00018200950774808564,0.9998180070549775
categorical__occr_country_SN,-0.00018200950774808564,0.9998180070549775
categorical__reporter_country_BL,-0.00019254720407637762,0.9998074713319468
categorical__rpsr_cod_CSM|FGN|HP|LIT,-0.00019817416755359645,0.9998018454676496
categorical__rpsr_cod_CSM|DT|OTH|SDY,-0.00020112988995229185,0.999798890335308
categorical__rpsr_cod_CSM|LIT|OTH,-0.00020151146238458345,0.9997985088396865
categorical__occr_country_ET,-0.00020519380019058924,0.9997948272506174
categorical__rpsr_cod_CSM|UF,-0.00020886295544671971,0.9997911588549019
categorical__reporter_country_BH,-0.00021170945210547548,0.9997883129567592
categorical__occr_country_BH,-0.00021170945210547548,0.9997883129567592
categorical__occr_country_TZ,-0.00021633603454511812,0.9997836873644075
categorical__reporter_country_TZ,-0.00021633603454511812,0.9997836873644075
categorical__reporter_country_UGANDA,-0.0002203800328347458,0.999779644249061
categorical__reporter_country_GABON,-0.00022780780311177861,0.9997722181431156
categorical__rpsr_cod_CR|CSM|HP|UF,-0.00023595715043961413,0.9997640706852594
categorical__reporter_country_WS,-0.00023980711831625206,0.9997602216331124
categorical__rpsr_cod_DT|FGN|LIT|SDY,-0.00024009513738729578,0.9997599336831436
categorical__rpsr_cod_CR|FGN|LIT|OTH,-0.0002512820187510985,0.9997487495499311
categorical__reporter_country_EU,-0.0002543371626747332,0.9997456951782795
categorical__reporter_country_CAMEROON,-0.0002544298863437112,0.9997456024781949
categorical__reporter_country_IRAQ,-0.00027018147922273634,0.9997298550165062
categorical__rpsr_cod_CSM|FGN|HP|SDY,-0.0002721442174565156,0.999727892810422
categorical__rpsr_cod_CR|FGN|SDY,-0.0002741695772785067,0.9997258680037654
categorical__rpsr_cod_CSM|HP|OTH|UF,-0.00027921797322389655,0.9997208210044866
categorical__reporter_country_AS,-0.0002803525144145755,0.9997196867806794
categorical__rpsr_cod_CR|LIT,-0.00029383173388608866,0.99970621143043
categorical__occr_country_MN,-0.0002981198669315049,0.9997019245663804
categorical__reporter_country_MN,-0.0002981198669315049,0.9997019245663804
categorical__reporter_country_ET,-0.0003024720731748084,0.9996975736668909
categorical__reporter_country_MO,-0.0003191914012759994,0.9996808595348797
categorical__occr_country_MO,-0.0003191914012759994,0.9996808595348797
categorical__rpsr_cod_CR|DT|HP|SDY,-0.00032928684046282,0.9996707673684986
categorical__occr_country_EU,-0.00033119002816068714,0.9996688648092027
categorical__occr_country_AL,-0.00033890142607629335,0.9996611559945252
categorical__rpsr_cod_CSM|LIT,-0.0003445258548315121,0.9996555334873857
categorical__occr_country_BW,-0.00034932869550304127,0.9996507323126615
categorical__reporter_country_BW,-0.00034932869550304127,0.9996507323126615
categorical__reporter_country_FAROE ISLANDS,-0.00035436045494974624,0.9996457023233006
categorical__reporter_country_LS,-0.00036066379491881903,0.9996394012364492
categorical__reporter_country_BOSNIA AND HERZEGOWINA,-0.0003682099869894122,0.9996318577939883
categorical__rpsr_cod_CR|CSM|OTH|SDY,-0.0003774775517134498,0.999622593683974
categorical__rpsr_cod_FGN|HP|OTH|UF,-0.0003778432669915822,0.999622228106786
categorical__occr_country_UG,-0.0003804105558045087,0.9996196617911168
categorical__occr_country_ER,-0.00038296810740430954,0.9996171052155209
categorical__reporter_country_ER,-0.00038296810740430954,0.9996171052155209
categorical__rpsr_cod_FGN|LIT|SDY,-0.00038364602258273616,0.9996164275601424
categorical__rpsr_cod_CR|DT|HP|UF,-0.00039393783508980353,0.9996061397482312
categorical__rpsr_cod_DT|FGN|HP|OTH|SDY,-0.0003953206305046932,0.9996047574984
categorical__reporter_country_NEW CALEDONIA,-0.0003957730344159184,0.9996043052734004
categorical__reporter_country_MU,-0.0003963526227728399,0.9996037259145515
categorical__occr_country_PS,-0.0004011613791766145,0.9995989190752906
categorical__reporter_country_PS,-0.0004011613791766145,0.9995989190752906
categorical__reporter_country_AFGHANISTAN,-0.00040179878597387293,0.9995982819243482
categorical__reporter_country_SAMOA,-0.00040210779931988813,0.9995979730351862
categorical__rpsr_cod_DT|OTH|SDY,-0.0004047087913114372,0.9995953730922448
categorical__reporter_country_YUGOSLAVIA,-0.000414165510896841,0.9995859202437991
categorical__reporter_country_JORDAN,-0.0004145552748033194,0.9995855306413619
categorical__rpsr_cod_DT|FGN|OTH,-0.0004200257559812936,0.9995800624424875
categorical__reporter_country_KUWAIT,-0.000420961296567263,0.9995791272952077
categorical__rpsr_cod_CR|HP|LIT|UF,-0.00043198046825300787,0.9995681128218759
categorical__reporter_country_AL,-0.00044066017802531286,0.9995594368984112
categorical__reporter_country_BI,-0.0004535225653925011,0.999546580260421
categorical__reporter_country_GD,-0.0004573533812628072,0.9995427511888524
categorical__occr_country_LS,-0.0005055217027097633,0.9994946060518577
categorical__reporter_country_UNITED ARAB EMIRATES,-0.000514712953577151,0.999485419488411
categorical__rpsr_cod_DT|FGN|HP|LIT,-0.0005252292677145003,0.9994749086410317
categorical__occr_country_LV,-0.0005373666453229196,0.9994627777102744
categorical__rpsr_cod_CR,-0.0005405440426869356,0.9994596020249242
categorical__rpsr_cod_CR|HP|LIT,-0.000547399002107699,0.9994527507933921
categorical__reporter_country_CU,-0.0005538703900450451,0.9994462829678447
categorical__occr_country_CU,-0.0005538703900450451,0.9994462829678447
categorical__reporter_country_HN,-0.0005589946013690265,0.9994411616070052
categorical__rpsr_cod_LIT|SDY,-0.0005785799196145753,0.9994215874254714
categorical__rpsr_cod_HP|SDY|UF,-0.0006188267666189005,0.9993813646671745
categorical__reporter_country_CONGO,-0.000628766168332959,0.9993714314636907
categorical__rpsr_cod_HP|LIT|OTH,-0.0006291287357513943,0.9993710691242363
categorical__rpsr_cod_CR|CSM|FGN|HP|OTH,-0.0006321808037102225,0.9993680189804719
categorical__reporter_country_LV,-0.0006465909569674734,0.9993536180379182
categorical__rpsr_cod_DT|FGN|HP|SDY,-0.0006609478805451751,0.9993392704973905
categorical__rpsr_cod_OTH|UF,-0.0006745331333633069,0.9993256943129678
categorical__reporter_country_MC,-0.0006891497660243054,0.9993110876431357
categorical__occr_country_MC,-0.0006891497660243054,0.9993110876431357
categorical__occr_country_KP,-0.0006951977300935793,0.99930504386386
categorical__reporter_country_KG,-0.0007024034797329675,0.9992978431478438
categorical__occr_country_KG,-0.0007024034797329675,0.9992978431478438
categorical__reporter_country_ESTONIA,-0.0007333674954498098,0.9992669013527663
categorical__reporter_country_SD,-0.0007553296409197808,0.9992449555487048
"categorical__reporter_country_KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",-0.0007832902976373643,0.9992170163941264
categorical__reporter_country_TT,-0.0007840954462095238,0.9992162118762962
categorical__rpsr_cod_FGN|HP|UF,-0.0007883459087349856,0.9992119647542589
categorical__occr_country_IQ,-0.0007944232875623913,0.9992058921830729
categorical__reporter_country_IQ,-0.0007944232875623913,0.9992058921830729
categorical__rpsr_cod_CSM|DT|OTH,-0.0008038923403306109,0.9991964306945492
bool__indi_soc_pregnancy_puerperium_and_perinatal_conditions,-0.000809013794498051,0.9991913133689293
categorical__reporter_country_UG,-0.0008248691503496383,0.9991754709606858
categorical__occr_country_TT,-0.0008431176242146867,0.9991572376995825
categorical__reporter_country_CZECH REPUBLIC,-0.0008481123777291773,0.9991522471679213
categorical__occr_country_MD,-0.0008687701891256813,0.9991316070824331
categorical__occr_country_UM,-0.0008811937207106648,0.9991191944164597
categorical__reporter_country_NICARAGUA,-0.0008833312866612064,0.9991170587355718
categorical__reporter_country_MK,-0.0008937371930524163,0.9991066620710781
categorical__occr_country_MK,-0.0008937371930524163,0.9991066620710781
categorical__reporter_country_ICELAND,-0.0008960596594032432,0.9991043416821691
categorical__reporter_country_LUXEMBOURG,-0.0009580299060835888,0.999042428858052
categorical__occr_country_SD,-0.0009610440383073886,0.9990394176166123
categorical__occr_country_QA,-0.0009685002984646129,0.9990319685465784
categorical__reporter_country_UM,-0.000983224068349967,0.9990172591380546
categorical__reporter_country_MALTA,-0.0010341041382444542,0.9989664303631807
categorical__reporter_country_INDONESIA,-0.0010664248316420019,0.9989341435972386
categorical__rpsr_cod_CR|FGN|HP|UF,-0.0010684539383392735,0.9989321166553341
categorical__reporter_country_EL SALVADOR,-0.0010935777082520886,0.998907020029939
categorical__rpsr_cod_CR|CSM|FGN,-0.0011002483627661865,0.9989003566885412
categorical__reporter_country_OM,-0.0011337030298208138,0.9988669393686731
categorical__reporter_country_LK,-0.00117071195066535,0.9988299730652255
categorical__rpsr_cod_CR|FGN|HP|LIT,-0.001183227109715551,0.9988174726274711
categorical__reporter_country_ME,-0.001202683283544184,0.9987980396501469
categorical__reporter_country_BOLIVIA,-0.0012181151685978513,0.998782626432535
categorical__reporter_country_HONDURAS,-0.0012573687831611315,0.9987434213737597
categorical__occr_country_LK,-0.0012787079632577498,0.9987221092354133
categorical__occr_country_OM,-0.0012901934435415516,0.9987106384981923
categorical__rpsr_cod_CSM|OTH|SDY,-0.0012908110356111774,0.9987100217026126
categorical__rpsr_cod_DT|FGN|HP|UF,-0.0013515203050672405,0.9986493925871898
categorical__occr_country_ME,-0.001382518233494075,0.9986184370045769
categorical__occr_country_UZ,-0.0013928132746605989,0.9986081562395788
categorical__rpsr_cod_DT,-0.0013962895030175827,0.9986046848556221
categorical__occr_country_AF,-0.0013984883560193267,0.9986024890731274
categorical__reporter_country_BO,-0.0014039416584185158,0.9985970434066264
categorical__rpsr_cod_DT|SDY,-0.0014220489448739041,0.9985789616876138
categorical__reporter_country_KP,-0.0014277375566211364,0.9985732811757589
categorical__reporter_country_KZ,-0.0014329712705075444,0.998568054942587
categorical__occr_country_KZ,-0.0014329712705075444,0.998568054942587
categorical__reporter_country_QA,-0.0014370820285463414,0.9985639500793649
categorical__rpsr_cod_CSM|FGN|OTH|SDY,-0.0014504305890010658,0.9985506207770731
categorical__reporter_country_URUGUAY,-0.0014581756415224113,0.9985428869800194
categorical__reporter_country_MOROCCO,-0.0014583740720566971,0.9985426888386404
categorical__occr_country_CM,-0.0014635186347962891,0.9985375517863435
categorical__occr_country_BB,-0.001473790544932364,0.9985272949510228
categorical__reporter_country_BB,-0.001473790544932364,0.9985272949510228
categorical__occr_country_BO,-0.0015172922200961862,0.9984838582857863
categorical__occr_country_NC,-0.0015213160174092487,0.9984798405972034
categorical__rpsr_cod_CR|CSM|FGN|HP,-0.0015320424852013838,0.998469130492793
categorical__rpsr_cod_CR|FGN|OTH,-0.0015463765654050638,0.9984548184587708
categorical__reporter_country_CYPRUS,-0.001581587608991531,0.9984196624415825
categorical__rpsr_cod_LIT|OTH,-0.0016096313642409551,0.9983916633975338
categorical__reporter_country_KE,-0.0016955066751512273,0.9983059298842781
categorical__reporter_country_LATVIA,-0.0016961040213975568,0.9983053335501563
categorical__reporter_country_JAMAICA,-0.001702611072608745,0.9982988375473615
categorical__reporter_country_GH,-0.0017151449156174148,0.9982863251048706
categorical__occr_country_CH,-0.0017249742165855386,0.9982765126963533
bool__is_zaleplon,-0.0017545072641240273,0.9982470309839919
categorical__reporter_country_UKRAINE,-0.001756490948028868,0.9982450507793875
categorical__rpsr_cod_CR|CSM|SDY,-0.0017769400982530577,0.9982246377250991
categorical__reporter_country_NC,-0.0018361663582464923,0.9981655183639
categorical__occr_country_GH,-0.0018523539624555507,0.9981493605863317
categorical__reporter_country_SERBIA,-0.0018710686125436979,0.9981306807451066
categorical__rpsr_cod_DT|FGN,-0.0018937214838969133,0.9981080704752967
bool__is_benzo,-0.0018964766798317172,0.9981053204957868
categorical__rpsr_cod_CR|HP|UF,-0.0019116583711959508,0.9980901676838849
categorical__reporter_country_VIET NAM,-0.001931521070872969,0.998070343115519
categorical__reporter_country_MD,-0.001934155670033499,0.9980677136036947
categorical__occr_country_JO,-0.0019426907267287036,0.9980591950755267
categorical__rpsr_cod_DT|HP|OTH|SDY,-0.00194568721051643,0.9980562044118101
categorical__reporter_country_JO,-0.001975418855682608,0.9980265310000065
categorical__rpsr_cod_CSM|DT|HP,-0.0019985718148175335,0.9980034240000174
categorical__rpsr_cod_DT|FGN|SDY,-0.002032740755829337,0.9979693238624794
categorical__rpsr_cod_CR|FGN,-0.0020471427527139876,0.9979549512148838
categorical__rpsr_cod_CR|FGN|HP|LIT|OTH,-0.002058125031937921,0.9979439914551382
categorical__rpsr_cod_DT|HP|LIT,-0.002135275813363364,0.9978670022663049
categorical__rpsr_cod_CR|OTH,-0.002226861431996403,0.9977756161844782
categorical__occr_country_AM,-0.002253496402526054,0.9977490408142645
