feature,odds_ratio
categorical__reporter_country_CANADA,1.1304574925967732
categorical__reporter_country_MEXICO,1.1179462054100482
bool__indi_soc_surgical_and_medical_procedures,1.1070158632693465
categorical__rpsr_cod_CSM|HP,1.1064977538859466
categorical__occr_country_IE,1.105872620648093
bool__pheno_sedation_somnolence,1.1010439325341506
categorical__occr_country_unknown,1.1002216294518135
numeric__cns_coprescription_count,1.0955779904076395
categorical__occr_country_TW,1.091814629850543
categorical__e_sub_N,1.0874230755972254
bool__other_zdrug_as_suspect,1.0846001934293203
categorical__occr_country_GB,1.0803032209785381
categorical__reporter_country_FR,1.0754674905289154
categorical__distinct_drug_n_bucket_2,1.0753801919511492
categorical__reporter_country_BRAZIL,1.0744789302930402
categorical__reporter_country_TW,1.0725267937338587
categorical__reporter_country_IE,1.0721316869355562
categorical__occr_country_ZA,1.0713662783717721
categorical__drug_n_bucket_5-9,1.0664603240365353
bool__is_antipsychotic,1.0649628099129445
bool__indi_soc_congenital_familial_and_genetic_disorders,1.059339046440815
categorical__rpsr_cod_FGN|HP|OTH|SDY,1.05497363153094
categorical__rpsr_cod_HP|SDY,1.054621393491998
categorical__reporter_country_BELGIUM,1.0544027659769233
bool__is_zolpidem,1.0541170067393117
categorical__rpsr_cod_CSM|SDY,1.0533460075772616
categorical__occr_country_CR,1.0511617736573406
"categorical__reporter_country_KOREA, REPUBLIC OF",1.0502814094575412
categorical__reporter_country_CO,1.0496878656801125
categorical__occr_country_BE,1.0495058532799517
categorical__rpsr_cod_unknown,1.0485702716705732
categorical__rpsr_cod_HP|OTH,1.0461252228674687
bool__indi_soc_endocrine_disorders,1.045167360267063
categorical__rpsr_cod_FGN|HP|LIT,1.045056945925749
categorical__age_group_>=85,1.0420808361649971
categorical__occr_country_NZ,1.0410097448635562
bool__indi_soc_reproductive_system_and_breast_disorders,1.03997912904995
bool__indi_soc_respiratory_thoracic_and_mediastinal_disorders,1.0398985422484475
categorical__reporter_country_SWITZERLAND,1.0398203616543795
categorical__reporter_country_ZA,1.0393155477688125
categorical__reporter_country_CR,1.0378409727549631
numeric__concomitant_drug_n,1.0352203452994098
categorical__occr_country_FI,1.034553307268289
categorical__reporter_country_MX,1.0336486364025925
categorical__occr_country_MX,1.0321839382207354
categorical__reporter_country_NZ,1.0315914991296546
categorical__reporter_country_PK,1.028861250058857
categorical__occr_country_PR,1.0287426848059322
categorical__rpsr_cod_CSM|DT,1.0272745812623298
bool__any_cns_coprescription,1.0258582749713425
categorical__occr_country_CO,1.0252534060538012
categorical__rpsr_cod_CSM|FGN|OTH,1.023578363063373
categorical__reporter_country_VENEZUELA,1.0232205939268177
categorical__reporter_country_PR,1.0220240801892948
categorical__reporter_country_CHILE,1.021433049143633
categorical__reporter_country_DENMARK,1.021366604585598
categorical__reporter_country_FI,1.0210846032735523
categorical__drug_n_bucket_3-4,1.021069733058719
numeric__drug_n,1.0210231944593267
bool__has_ps_drug,1.0202425207692611
categorical__cns_coprescription_bucket_1,1.019959956171795
categorical__drug_n_bucket_20+,1.0182476767738284
categorical__rpsr_cod_CSM|FGN,1.018208203332141
categorical__rpsr_cod_CR|HP,1.0179960987872017
categorical__quarter_Q2,1.016873369291708
categorical__cns_coprescription_bucket_2,1.0167215084035812
categorical__rpsr_cod_HP,1.01616245722033
categorical__occr_country_DO,1.0159440431271278
categorical__age_group_75-84,1.0159245102062797
categorical__occr_country_PK,1.0156859707114854
categorical__reporter_country_JP,1.0151916103865966
numeric__interacting_drug_n,1.0140653903722525
bool__indi_soc_ear_and_labyrinth_disorders,1.0139710310846937
categorical__rpsr_cod_UF,1.0127915650396722
categorical__reporter_country_SINGAPORE,1.0126646408202729
categorical__rpsr_cod_CSM|FGN|SDY,1.0125441760231926
categorical__rpsr_cod_CSM|HP|SDY,1.0118822664150031
numeric__zdrug_count,1.011776122824578
categorical__reporter_country_NEW ZEALAND,1.0116498903445288
"categorical__reporter_country_TAIWAN, PROVINCE OF CHINA",1.0107612212050487
categorical__rpsr_cod_CSM|OTH,1.009988223736684
categorical__occr_country_EC,1.0099758915325558
categorical__reporter_country_DO,1.0096659684904907
categorical__reporter_country_MALAYSIA,1.0095945732720872
categorical__occr_country_LU,1.0093020341014798
categorical__quarter_Q3,1.0092970941930728
categorical__reporter_country_EUROPEAN UNION,1.0091079902552895
categorical__occr_country_EG,1.0088908839036714
categorical__rpsr_cod_FGN|LIT,1.0088528416005316
categorical__reporter_country_PY,1.0087924661441834
categorical__reporter_country_LU,1.008688596579654
categorical__reporter_country_UZ,1.0084741833196034
categorical__rpsr_cod_CR|CSM|FGN|OTH,1.0084254847702474
categorical__occr_country_PY,1.0082626918779234
categorical__rpsr_cod_DT|FGN|LIT,1.008009688794689
categorical__distinct_drug_n_bucket_20+,1.0078175915064096
bool__very_high_drug_burden_20,1.0078175915064096
categorical__rpsr_cod_CR|CSM|OTH,1.00778158935954
categorical__rpsr_cod_CR|DT|HP,1.0077355042241605
categorical__reporter_country_AF,1.0070964736950092
categorical__reporter_country_EG,1.0069493103639018
categorical__reporter_country_NI,1.006857703455554
categorical__occr_country_NI,1.006857703455554
categorical__reporter_country_RUSSIAN FEDERATION,1.0068184277163048
categorical__occr_country_A1,1.0066146550897856
categorical__reporter_country_JM,1.0064908694402719
categorical__occr_country_JM,1.0064908694402719
categorical__occr_country_BY,1.0064869159954328
categorical__rpsr_cod_FGN|HP|LIT|OTH,1.0062826418309905
categorical__reporter_country_SAUDI ARABIA,1.0062426798234454
categorical__reporter_country_BY,1.0062382410100608
categorical__reporter_country_PAKISTAN,1.0062042317050446
categorical__reporter_country_A1,1.0061275192002115
categorical__reporter_country_CH,1.0060638098237633
categorical__rpsr_cod_CSM|FGN|HP,1.0053239945382022
categorical__rept_cod_5DAY,1.0052622210037683
categorical__occr_country_NP,1.005250098632691
categorical__reporter_country_EE,1.0051092404895805
categorical__occr_country_EE,1.0047092024938764
categorical__reporter_country_SOUTH AFRICA,1.0044786378353825
categorical__occr_country_GT,1.0040876156527518
categorical__reporter_country_BE,1.003923716222267
categorical__rpsr_cod_FGN|OTH|SDY,1.0038913846135809
categorical__reporter_country_NP,1.0037130294938386
categorical__rpsr_cod_CSM|HP|UF,1.003533102340781
numeric__ps_drug_n,1.0035109948543541
categorical__reporter_country_SLOVENIA,1.0033458499952668
categorical__occr_country_SI,1.0032520196017145
categorical__reporter_country_GT,1.0027737399830507
categorical__reporter_country_HK,1.0025972451957217
categorical__reporter_country_ECUADOR,1.0023524995837412
categorical__reporter_country_MT,1.00207704622425
categorical__reporter_country_UY,1.002033550157986
categorical__occr_country_HK,1.001957310218566
categorical__occr_country_MT,1.001806856282019
categorical__reporter_country_SI,1.0015923345458293
categorical__rpsr_cod_HP|OTH|SDY,1.000300520185663
categorical__occr_country_MY,1.0001377162463538
categorical__reporter_country_SYRIAN ARAB REPUBLIC,0.9999508665690205
categorical__rpsr_cod_CSM|DT|HP|OTH,0.99992665355823
categorical__occr_country_AS,0.9999225906696451
categorical__occr_country_SY,0.9999102170146296
categorical__reporter_country_SY,0.9999102170146296
categorical__rpsr_cod_CSM|FGN|UF,0.9999075100167507
categorical__rpsr_cod_CSM|HP|LIT,0.999907451373111
categorical__reporter_country_MM,0.9998931188559932
categorical__occr_country_MM,0.9998931188559932
categorical__occr_country_ZW,0.9998920788829683
categorical__reporter_country_ZW,0.9998920788829683
categorical__rpsr_cod_DT|OTH,0.999884876907379
categorical__reporter_country_BM,0.9998836888820762
categorical__occr_country_BM,0.9998836888820762
categorical__occr_country_SH,0.9998793860161086
categorical__reporter_country_SH,0.9998793860161086
categorical__reporter_country_GREENLAND,0.9998762367756325
categorical__occr_country_VI,0.9998739251190707
categorical__reporter_country_VI,0.9998739251190707
categorical__reporter_country_NEPAL,0.9998720260067561
categorical__reporter_country_CM,0.9998718329892177
categorical__reporter_country_AZ,0.9998702659794727
categorical__occr_country_AZ,0.9998702659794727
categorical__occr_country_BN,0.9998608741221192
categorical__reporter_country_BN,0.9998608741221192
categorical__reporter_country_LY,0.999860825231377
categorical__occr_country_LY,0.999860825231377
categorical__rpsr_cod_CR|HP|LIT|OTH|SDY,0.9998606566791999
categorical__reporter_country_AD,0.9998599103102357
categorical__occr_country_MU,0.9998572297754569
categorical__rpsr_cod_CR|FGN|HP|LIT|SDY,0.9998571965330596
categorical__reporter_country_CI,0.9998549875905726
categorical__occr_country_CI,0.9998549875905726
categorical__reporter_country_GP,0.9998500960040857
categorical__occr_country_GP,0.9998500960040857
categorical__rpsr_cod_CSM|FGN|HP|OTH|SDY,0.9998473235003856
categorical__rpsr_cod_CR|DT,0.9998417913484136
categorical__reporter_country_KH,0.9998416882749576
categorical__occr_country_KH,0.9998416882749576
categorical__reporter_country_SX,0.9998409817339591
categorical__rpsr_cod_CSM|DT|FGN|OTH,0.9998366160743932
categorical__rpsr_cod_CR|CSM|FGN|HP|LIT,0.9998303282435936
categorical__reporter_country_MQ,0.9998189209666767
categorical__reporter_country_SN,0.9998180070549775
categorical__occr_country_SN,0.9998180070549775
categorical__reporter_country_BL,0.9998074713319468
categorical__rpsr_cod_CSM|FGN|HP|LIT,0.9998018454676496
categorical__rpsr_cod_CSM|DT|OTH|SDY,0.999798890335308
categorical__rpsr_cod_CSM|LIT|OTH,0.9997985088396865
categorical__occr_country_ET,0.9997948272506174
categorical__rpsr_cod_CSM|UF,0.9997911588549019
categorical__reporter_country_BH,0.9997883129567592
categorical__occr_country_BH,0.9997883129567592
categorical__occr_country_TZ,0.9997836873644075
categorical__reporter_country_TZ,0.9997836873644075
categorical__reporter_country_UGANDA,0.999779644249061
categorical__reporter_country_GABON,0.9997722181431156
categorical__rpsr_cod_CR|CSM|HP|UF,0.9997640706852594
categorical__reporter_country_WS,0.9997602216331124
categorical__rpsr_cod_DT|FGN|LIT|SDY,0.9997599336831436
categorical__rpsr_cod_CR|FGN|LIT|OTH,0.9997487495499311
categorical__reporter_country_EU,0.9997456951782795
categorical__reporter_country_CAMEROON,0.9997456024781949
categorical__reporter_country_IRAQ,0.9997298550165062
categorical__rpsr_cod_CSM|FGN|HP|SDY,0.999727892810422
categorical__rpsr_cod_CR|FGN|SDY,0.9997258680037654
categorical__rpsr_cod_CSM|HP|OTH|UF,0.9997208210044866
categorical__reporter_country_AS,0.9997196867806794
categorical__rpsr_cod_CR|LIT,0.99970621143043
categorical__occr_country_MN,0.9997019245663804
categorical__reporter_country_MN,0.9997019245663804
categorical__reporter_country_ET,0.9996975736668909
categorical__reporter_country_MO,0.9996808595348797
categorical__occr_country_MO,0.9996808595348797
categorical__rpsr_cod_CR|DT|HP|SDY,0.9996707673684986
categorical__occr_country_EU,0.9996688648092027
categorical__occr_country_AL,0.9996611559945252
categorical__rpsr_cod_CSM|LIT,0.9996555334873857
categorical__occr_country_BW,0.9996507323126615
categorical__reporter_country_BW,0.9996507323126615
categorical__reporter_country_FAROE ISLANDS,0.9996457023233006
categorical__reporter_country_LS,0.9996394012364492
categorical__reporter_country_BOSNIA AND HERZEGOWINA,0.9996318577939883
categorical__rpsr_cod_CR|CSM|OTH|SDY,0.999622593683974
categorical__rpsr_cod_FGN|HP|OTH|UF,0.999622228106786
categorical__occr_country_UG,0.9996196617911168
categorical__occr_country_ER,0.9996171052155209
categorical__reporter_country_ER,0.9996171052155209
categorical__rpsr_cod_FGN|LIT|SDY,0.9996164275601424
categorical__rpsr_cod_CR|DT|HP|UF,0.9996061397482312
categorical__rpsr_cod_DT|FGN|HP|OTH|SDY,0.9996047574984
categorical__reporter_country_NEW CALEDONIA,0.9996043052734004
categorical__reporter_country_MU,0.9996037259145515
categorical__reporter_country_PS,0.9995989190752906
categorical__occr_country_PS,0.9995989190752906
categorical__reporter_country_AFGHANISTAN,0.9995982819243482
categorical__reporter_country_SAMOA,0.9995979730351862
categorical__rpsr_cod_DT|OTH|SDY,0.9995953730922448
categorical__reporter_country_YUGOSLAVIA,0.9995859202437991
categorical__reporter_country_JORDAN,0.9995855306413619
categorical__rpsr_cod_DT|FGN|OTH,0.9995800624424875
categorical__reporter_country_KUWAIT,0.9995791272952077
categorical__rpsr_cod_CR|HP|LIT|UF,0.9995681128218759
categorical__reporter_country_AL,0.9995594368984112
categorical__reporter_country_BI,0.999546580260421
categorical__reporter_country_GD,0.9995427511888524
categorical__occr_country_LS,0.9994946060518577
categorical__reporter_country_UNITED ARAB EMIRATES,0.999485419488411
categorical__rpsr_cod_DT|FGN|HP|LIT,0.9994749086410317
categorical__occr_country_LV,0.9994627777102744
categorical__rpsr_cod_CR,0.9994596020249242
categorical__rpsr_cod_CR|HP|LIT,0.9994527507933921
categorical__occr_country_CU,0.9994462829678447
categorical__reporter_country_CU,0.9994462829678447
categorical__reporter_country_HN,0.9994411616070052
categorical__rpsr_cod_LIT|SDY,0.9994215874254714
categorical__rpsr_cod_HP|SDY|UF,0.9993813646671745
categorical__reporter_country_CONGO,0.9993714314636907
categorical__rpsr_cod_HP|LIT|OTH,0.9993710691242363
categorical__rpsr_cod_CR|CSM|FGN|HP|OTH,0.9993680189804719
categorical__reporter_country_LV,0.9993536180379182
categorical__rpsr_cod_DT|FGN|HP|SDY,0.9993392704973905
categorical__rpsr_cod_OTH|UF,0.9993256943129678
categorical__occr_country_MC,0.9993110876431357
categorical__reporter_country_MC,0.9993110876431357
categorical__occr_country_KP,0.99930504386386
categorical__reporter_country_KG,0.9992978431478438
categorical__occr_country_KG,0.9992978431478438
categorical__reporter_country_ESTONIA,0.9992669013527663
categorical__reporter_country_SD,0.9992449555487048
"categorical__reporter_country_KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",0.9992170163941264
categorical__reporter_country_TT,0.9992162118762962
categorical__rpsr_cod_FGN|HP|UF,0.9992119647542589
categorical__reporter_country_IQ,0.9992058921830729
categorical__occr_country_IQ,0.9992058921830729
categorical__rpsr_cod_CSM|DT|OTH,0.9991964306945492
bool__indi_soc_pregnancy_puerperium_and_perinatal_conditions,0.9991913133689293
categorical__reporter_country_UG,0.9991754709606858
categorical__occr_country_TT,0.9991572376995825
categorical__reporter_country_CZECH REPUBLIC,0.9991522471679213
categorical__occr_country_MD,0.9991316070824331
categorical__occr_country_UM,0.9991191944164597
categorical__reporter_country_NICARAGUA,0.9991170587355718
categorical__occr_country_MK,0.9991066620710781
categorical__reporter_country_MK,0.9991066620710781
categorical__reporter_country_ICELAND,0.9991043416821691
categorical__reporter_country_LUXEMBOURG,0.999042428858052
categorical__occr_country_SD,0.9990394176166123
categorical__occr_country_QA,0.9990319685465784
categorical__reporter_country_UM,0.9990172591380546
categorical__reporter_country_MALTA,0.9989664303631807
categorical__reporter_country_INDONESIA,0.9989341435972386
categorical__rpsr_cod_CR|FGN|HP|UF,0.9989321166553341
categorical__reporter_country_EL SALVADOR,0.998907020029939
categorical__rpsr_cod_CR|CSM|FGN,0.9989003566885412
categorical__reporter_country_OM,0.9988669393686731
categorical__reporter_country_LK,0.9988299730652255
categorical__rpsr_cod_CR|FGN|HP|LIT,0.9988174726274711
categorical__reporter_country_ME,0.9987980396501469
categorical__reporter_country_BOLIVIA,0.998782626432535
categorical__reporter_country_HONDURAS,0.9987434213737597
categorical__occr_country_LK,0.9987221092354133
categorical__occr_country_OM,0.9987106384981923
categorical__rpsr_cod_CSM|OTH|SDY,0.9987100217026126
categorical__rpsr_cod_DT|FGN|HP|UF,0.9986493925871898
categorical__occr_country_ME,0.9986184370045769
categorical__occr_country_UZ,0.9986081562395788
categorical__rpsr_cod_DT,0.9986046848556221
categorical__occr_country_AF,0.9986024890731274
categorical__reporter_country_BO,0.9985970434066264
categorical__rpsr_cod_DT|SDY,0.9985789616876138
categorical__reporter_country_KP,0.9985732811757589
categorical__occr_country_KZ,0.998568054942587
categorical__reporter_country_KZ,0.998568054942587
categorical__reporter_country_QA,0.9985639500793649
categorical__rpsr_cod_CSM|FGN|OTH|SDY,0.9985506207770731
categorical__reporter_country_URUGUAY,0.9985428869800194
categorical__reporter_country_MOROCCO,0.9985426888386404
categorical__occr_country_CM,0.9985375517863435
categorical__occr_country_BB,0.9985272949510228
categorical__reporter_country_BB,0.9985272949510228
categorical__occr_country_BO,0.9984838582857863
categorical__occr_country_NC,0.9984798405972034
categorical__rpsr_cod_CR|CSM|FGN|HP,0.998469130492793
categorical__rpsr_cod_CR|FGN|OTH,0.9984548184587708
categorical__reporter_country_CYPRUS,0.9984196624415825
categorical__rpsr_cod_LIT|OTH,0.9983916633975338
categorical__reporter_country_KE,0.9983059298842781
categorical__reporter_country_LATVIA,0.9983053335501563
categorical__reporter_country_JAMAICA,0.9982988375473615
categorical__reporter_country_GH,0.9982863251048706
categorical__occr_country_CH,0.9982765126963533
bool__is_zaleplon,0.9982470309839919
categorical__reporter_country_UKRAINE,0.9982450507793875
categorical__rpsr_cod_CR|CSM|SDY,0.9982246377250991
categorical__reporter_country_NC,0.9981655183639
categorical__occr_country_GH,0.9981493605863317
categorical__reporter_country_SERBIA,0.9981306807451066
categorical__rpsr_cod_DT|FGN,0.9981080704752967
bool__is_benzo,0.9981053204957868
categorical__rpsr_cod_CR|HP|UF,0.9980901676838849
categorical__reporter_country_VIET NAM,0.998070343115519
categorical__reporter_country_MD,0.9980677136036947
categorical__occr_country_JO,0.9980591950755267
categorical__rpsr_cod_DT|HP|OTH|SDY,0.9980562044118101
categorical__reporter_country_JO,0.9980265310000065
categorical__rpsr_cod_CSM|DT|HP,0.9980034240000174
categorical__rpsr_cod_DT|FGN|SDY,0.9979693238624794
categorical__rpsr_cod_CR|FGN,0.9979549512148838
categorical__rpsr_cod_CR|FGN|HP|LIT|OTH,0.9979439914551382
categorical__rpsr_cod_DT|HP|LIT,0.9978670022663049
categorical__rpsr_cod_CR|OTH,0.9977756161844782
categorical__occr_country_AM,0.9977490408142645
categorical__rpsr_cod_FGN|HP|LIT|OTH|SDY,0.9976956371961115
categorical__reporter_country_IRAN (ISLAMIC REPUBLIC OF),0.9975042899896143
categorical__reporter_country_AT,0.9974986094432514
categorical__rpsr_cod_CR|FGN|HP|SDY,0.9974976356316417
categorical__reporter_country_BULGARIA,0.997473138490719
categorical__rpsr_cod_DT|HP|OTH,0.9974399019412576
categorical__rpsr_cod_DT|HP|UF,0.9974258488300236
categorical__rpsr_cod_CSM|HP|OTH|SDY,0.9973555781217575
categorical__reporter_country_AM,0.9973170725199754
categorical__occr_country_HN,0.9972688928216749
categorical__rpsr_cod_CR|CSM|HP|OTH,0.9972453208779538
categorical__reporter_country_BANGLADESH,0.9971817856968873
categorical__reporter_country_SV,0.997103260257314
categorical__occr_country_GE,0.9970052081000219
categorical__reporter_country_ALGERIA,0.9969582813064538
categorical__reporter_country_DOMINICAN REPUBLIC,0.9969517537579673
categorical__rpsr_cod_CR|FGN|HP|OTH|SDY,0.9969249557802835
categorical__reporter_country_GE,0.9968257591368008
categorical__occr_country_KE,0.9967622439186538
categorical__occr_country_SV,0.9966805583566184
categorical__reporter_country_LITHUANIA,0.9966089964558094
categorical__reporter_country_BA,0.9964811683314996
categorical__occr_country_BA,0.9964811683314996
categorical__reporter_country_SZ,0.9962402457572777
categorical__rpsr_cod_HP|LIT|SDY,0.9962101428574412
categorical__reporter_country_EGYPT,0.996170667792144
categorical__reporter_country_INDIA,0.9960910637699929
categorical__reporter_country_DZ,0.9960564979304287
categorical__reporter_country_TUNISIA,0.9960537169233059
categorical__occr_country_DZ,0.995901633884782
categorical__reporter_country_KW,0.9958384819158919
categorical__rpsr_cod_CSM|HP|OTH,0.9957460942369407
categorical__occr_country_LT,0.9955335147220178
categorical__reporter_country_GUATEMALA,0.9953426550602489
categorical__rpsr_cod_OTH|SDY,0.9953172586082921
categorical__reporter_country_LT,0.995232284951339
categorical__reporter_country_SPAIN,0.9952252724280911
categorical__occr_country_KW,0.9950049332098069
categorical__drug_n_bucket_10-19,0.9949839310499689
categorical__reporter_country_NG,0.9948612292661682
numeric__ss_drug_n,0.9946773074914869
categorical__rpsr_cod_HP|UF,0.9945926512079012
categorical__rpsr_cod_DT|FGN|HP|OTH,0.9945319115311068
categorical__reporter_country_SLOVAKIA (SLOVAK REPUBLIC),0.9943808646395917
categorical__reporter_country_PANAMA,0.9943042379493431
categorical__reporter_country_CY,0.9942655149748619
categorical__rpsr_cod_CSM|FGN|HP|OTH,0.9942234594887946
categorical__reporter_country_SWEDEN,0.9941766971517084
categorical__reporter_country_CL,0.9941742440809391
categorical__rpsr_cod_FGN|LIT|OTH,0.994129612930631
categorical__occr_country_CY,0.9939168358560443
categorical__occr_country_AE,0.9938482665199896
categorical__rpsr_cod_FGN|HP|LIT|SDY,0.9938358532930681
categorical__reporter_country_LEBANON,0.9938206836412793
bool__indi_soc_product_issues,0.9937444924480145
categorical__reporter_country_MA,0.993343768815984
categorical__reporter_country_ROMANIA,0.9933380289885472
categorical__reporter_country_AE,0.9932887523722985
categorical__occr_country_UY,0.9931735149897544
categorical__occr_country_NG,0.9931201785659179
categorical__reporter_country_FINLAND,0.9929006130079506
categorical__reporter_country_CROATIA (LOCAL NAME: HRVATSKA),0.9928314461047704
categorical__occr_country_MA,0.9926362527099967
categorical__occr_country_IS,0.9926349242032061
categorical__rpsr_cod_CR|HP|SDY,0.9926210974815692
categorical__reporter_country_IS,0.9925890083411215
categorical__reporter_country_HONG KONG,0.9925843795484166
categorical__occr_country_TN,0.9916623358300244
categorical__reporter_country_MY,0.9914780854720333
categorical__reporter_country_IRELAND,0.9914487153148035
bool__multiple_zdrug,0.9912578963867819
categorical__reporter_country_TN,0.9912018859825751
categorical__reporter_country_COSTA RICA,0.9911616040592506
categorical__rpsr_cod_FGN|SDY,0.9911401894911746
categorical__occr_country_UA,0.991127921541598
categorical__rpsr_cod_CR|FGN|HP,0.990983167885195
categorical__reporter_country_VE,0.9901579605479859
categorical__quarter_Q1,0.9901518135846089
categorical__reporter_country_PE,0.9900748939202039
categorical__rpsr_cod_CR|HP|OTH,0.9900139719582505
categorical__reporter_country_BD,0.9900051212092595
categorical__reporter_country_UA,0.9897240202100966
bool__indi_soc_social_circumstances,0.9896436758505542
categorical__reporter_country_THAILAND,0.9893634996260703
categorical__cns_coprescription_bucket_3+,0.9892412860406539
categorical__reporter_country_PUERTO RICO,0.9891084854059593
categorical__occr_country_LB,0.9888146670650452
categorical__occr_country_PE,0.9879602914245907
categorical__reporter_country_SA,0.9878997864926227
categorical__reporter_country_POLAND,0.9878196725401129
categorical__occr_country_SA,0.9876848558347443
categorical__reporter_country_EC,0.9873047183358253
categorical__rpsr_cod_LIT,0.9870929422868635
categorical__rpsr_cod_CR|FGN|HP|OTH,0.9870688645853888
categorical__quarter_Q4,0.9864767271265918
categorical__reporter_country_PHILIPPINES,0.9863536927235924
categorical__drug_n_bucket_0-1,0.9862785041145979
categorical__reporter_country_COLOMBIA,0.9860762452925084
categorical__reporter_country_HUNGARY,0.9857315507403424
bool__indi_soc_hepatobiliary_disorders,0.9854135305342325
categorical__occr_country_ID,0.9851374813591026
categorical__occr_country_VE,0.9850846225778014
categorical__rpsr_cod_DT|FGN|HP,0.9849304658764501
categorical__reporter_country_PA,0.9849135021114658
categorical__occr_country_PA,0.9845535865959806
categorical__occr_country_RS,0.9844174933693941
categorical__occr_country_RO,0.984321000664317
categorical__occr_country_VN,0.9841521204223033
categorical__reporter_country_RS,0.9836868526212922
categorical__occr_country_IR,0.9835583139672724
categorical__reporter_country_VN,0.9833946636853453
categorical__occr_country_JP,0.9832039861400365
categorical__reporter_country_AUSTRIA,0.9827214464174638
categorical__rpsr_cod_DT|HP|SDY,0.9824832800367235
categorical__reporter_country_ID,0.9824089885874491
categorical__rpsr_cod_CR|CSM|HP,0.9823829253527493
categorical__reporter_country_IR,0.9818514005751648
categorical__rpsr_cod_DT|HP,0.9816831911062353
numeric__year,0.9814512087683638
bool__is_zopiclone,0.9814083908521593
categorical__rpsr_cod_CR|CSM,0.9796891913844118
categorical__occr_country_GR,0.9790177578367046
bool__high_drug_burden_10,0.9788997949923012
numeric__indi_unmapped_n,0.9788453591249698
bool__indi_anxiety,0.978540001159262
categorical__reporter_country_TURKEY,0.9781267034141994
categorical__rpsr_cod_FGN|HP|OTH,0.9777343193332806
categorical__occr_country_BD,0.9773238888865012
categorical__cns_coprescription_bucket_0,0.9772083334094065
categorical__rpsr_cod_SDY,0.9764859820121452
categorical__reporter_country_BG,0.9756058658129542
categorical__reporter_country_ARGENTINA,0.9755803383994746
categorical__reporter_country_LB,0.9752970871867175
categorical__reporter_country_PERU,0.9750124077296702
categorical__occr_country_BG,0.9748519798811256
categorical__reporter_country_PH,0.9738321354762624
categorical__occr_country_AT,0.9737286721657181
categorical__reporter_country_NETHERLANDS,0.9732705970688278
categorical__reporter_country_TH,0.9728919943022896
categorical__reporter_country_PORTUGAL,0.9724979695757954
categorical__occr_country_CL,0.9723528307473297
numeric__indi_mapped_n,0.972263258140827
categorical__reporter_country_NORWAY,0.9721460999206677
numeric__indi_n,0.972047836227251
numeric__distinct_indi_n,0.972047836227251
categorical__distinct_drug_n_bucket_10-19,0.9713065174115186
categorical__reporter_country_GR,0.9704907634730964
categorical__reporter_country_AUSTRALIA,0.9699974083336014
categorical__reporter_country_GB,0.9698279116438246
bool__is_eszopiclone,0.9697688890317269
numeric__distinct_drug_n,0.9692740500742882
categorical__occr_country_HU,0.968988024622116
categorical__reporter_country_ISRAEL,0.9678409552890069
categorical__reporter_country_CHINA,0.967108280728278
categorical__occr_country_RU,0.9642055445913693
categorical__occr_country_DK,0.9641565301144686
categorical__occr_country_TH,0.9637579509870118
categorical__reporter_country_HR,0.9634478365254868
categorical__reporter_country_GREECE,0.963445633520902
categorical__occr_country_HR,0.9625235826440622
categorical__occr_country_SK,0.9624274442175046
categorical__occr_country_PH,0.9624248302854564
