feature,importance
categorical__reporter_country_ICELAND,0.0
categorical__reporter_country_HUNGARY,0.0
categorical__reporter_country_HONG KONG,0.0
categorical__reporter_country_HONDURAS,0.0
categorical__reporter_country_HK,0.0
categorical__reporter_country_GUATEMALA,0.0
categorical__reporter_country_GT,0.0
categorical__reporter_country_GREENLAND,0.0
categorical__reporter_country_GP,0.0
categorical__reporter_country_GH,0.0
categorical__reporter_country_GE,0.0
categorical__reporter_country_GD,0.0
categorical__reporter_country_GABON,0.0
categorical__reporter_country_FAROE ISLANDS,0.0
categorical__reporter_country_RUSSIAN FEDERATION,0.0
categorical__reporter_country_SAMOA,0.0
categorical__occr_country_SY,0.0
categorical__reporter_country_BOLIVIA,0.0
categorical__occr_country_LT,0.0
categorical__occr_country_LS,0.0
categorical__occr_country_LK,0.0
categorical__occr_country_KZ,0.0
categorical__occr_country_KW,0.0
categorical__occr_country_KP,0.0
categorical__occr_country_KH,0.0
categorical__occr_country_KG,0.0
categorical__occr_country_KE,0.0
categorical__occr_country_JO,0.0
categorical__occr_country_JM,0.0
categorical__occr_country_IR,0.0
categorical__occr_country_LV,0.0
categorical__occr_country_IQ,0.0
categorical__occr_country_ID,0.0
categorical__occr_country_HK,0.0
categorical__occr_country_GP,0.0
categorical__occr_country_GH,0.0
categorical__occr_country_GE,0.0
categorical__occr_country_EU,0.0
categorical__occr_country_ET,0.0
categorical__occr_country_ER,0.0
categorical__occr_country_EE,0.0
categorical__occr_country_DZ,0.0
categorical__occr_country_LU,0.0
categorical__occr_country_LY,0.0
categorical__reporter_country_SAUDI ARABIA,0.0
categorical__occr_country_NP,0.0
categorical__occr_country_SV,0.0
categorical__occr_country_SN,0.0
categorical__occr_country_SH,0.0
categorical__occr_country_SD,0.0
categorical__occr_country_SA,0.0
categorical__occr_country_RS,0.0
categorical__occr_country_QA,0.0
categorical__occr_country_PY,0.0
categorical__occr_country_PS,0.0
categorical__occr_country_PA,0.0
categorical__occr_country_OM,0.0
categorical__occr_country_NI,0.0
categorical__occr_country_MA,0.0
categorical__occr_country_NG,0.0
categorical__occr_country_NC,0.0
categorical__occr_country_MU,0.0
categorical__occr_country_MT,0.0
categorical__occr_country_MO,0.0
categorical__occr_country_MN,0.0
categorical__occr_country_MM,0.0
categorical__occr_country_MK,0.0
categorical__occr_country_ME,0.0
categorical__occr_country_MD,0.0
categorical__occr_country_MC,0.0
categorical__occr_country_CY,0.0
categorical__occr_country_CU,0.0
categorical__occr_country_CM,0.0
categorical__reporter_country_SZ,0.0
categorical__reporter_country_UNITED ARAB EMIRATES,0.0
categorical__reporter_country_UM,0.0
categorical__reporter_country_UKRAINE,0.0
categorical__reporter_country_UGANDA,0.0
categorical__reporter_country_UG,0.0
categorical__reporter_country_UA,0.0
categorical__reporter_country_TZ,0.0
categorical__reporter_country_TUNISIA,0.0
categorical__reporter_country_TT,0.0
categorical__reporter_country_TN,0.0
categorical__reporter_country_THAILAND,0.0
categorical__reporter_country_SYRIAN ARAB REPUBLIC,0.0
categorical__occr_country_CI,0.0
categorical__reporter_country_SY,0.0
categorical__reporter_country_SX,0.0
categorical__reporter_country_SV,0.0
categorical__reporter_country_SOUTH AFRICA,0.0
categorical__reporter_country_SN,0.0
categorical__reporter_country_SLOVENIA,0.0
categorical__reporter_country_SLOVAKIA (SLOVAK REPUBLIC),0.0
