dataset,metric,value,column,n_rows,missing_n,blank_n,missing_or_blank_rate
rpsr_v2_2020q4,,,rpsr_cod,4823.0,0.0,0.0,0.0
rpsr_v2_2020q4,,,has_rpsr,4823.0,0.0,0.0,0.0
rpsr_v2_2021q1,n_rows,4896.0,,,,,
rpsr_v2_2021q1,unique_caseid,4896.0,,,,,
rpsr_v2_2021q1,duplicate_caseid_rows,0.0,,,,,
rpsr_v2_2021q1,,,caseid,4896.0,0.0,0.0,0.0
rpsr_v2_2021q1,,,rpsr_cod,4896.0,0.0,0.0,0.0
rpsr_v2_2021q1,,,has_rpsr,4896.0,0.0,0.0,0.0
rpsr_v2_2021q2,n_rows,4014.0,,,,,
rpsr_v2_2021q2,unique_caseid,4014.0,,,,,
rpsr_v2_2021q2,duplicate_caseid_rows,0.0,,,,,
rpsr_v2_2021q2,,,caseid,4014.0,0.0,0.0,0.0
rpsr_v2_2021q2,,,rpsr_cod,4014.0,0.0,0.0,0.0
rpsr_v2_2021q2,,,has_rpsr,4014.0,0.0,0.0,0.0
rpsr_v2_2021q3,n_rows,4531.0,,,,,
rpsr_v2_2021q3,unique_caseid,4531.0,,,,,
rpsr_v2_2021q3,duplicate_caseid_rows,0.0,,,,,
rpsr_v2_2021q3,,,caseid,4531.0,0.0,0.0,0.0
rpsr_v2_2021q3,,,rpsr_cod,4531.0,0.0,0.0,0.0
rpsr_v2_2021q3,,,has_rpsr,4531.0,0.0,0.0,0.0
rpsr_v2_2021q4,n_rows,1326.0,,,,,
rpsr_v2_2021q4,unique_caseid,1326.0,,,,,
rpsr_v2_2021q4,duplicate_caseid_rows,0.0,,,,,
rpsr_v2_2021q4,,,caseid,1326.0,0.0,0.0,0.0
rpsr_v2_2021q4,,,rpsr_cod,1326.0,0.0,0.0,0.0
rpsr_v2_2021q4,,,has_rpsr,1326.0,0.0,0.0,0.0
rpsr_v2_2022q1,n_rows,3618.0,,,,,
rpsr_v2_2022q1,unique_caseid,3618.0,,,,,
rpsr_v2_2022q1,duplicate_caseid_rows,0.0,,,,,
rpsr_v2_2022q1,,,caseid,3618.0,0.0,0.0,0.0
rpsr_v2_2022q1,,,rpsr_cod,3618.0,0.0,0.0,0.0
rpsr_v2_2022q1,,,has_rpsr,3618.0,0.0,0.0,0.0
rpsr_v2_2022q2,n_rows,3686.0,,,,,
rpsr_v2_2022q2,unique_caseid,3686.0,,,,,
rpsr_v2_2022q2,duplicate_caseid_rows,0.0,,,,,
rpsr_v2_2022q2,,,caseid,3686.0,0.0,0.0,0.0
rpsr_v2_2022q2,,,rpsr_cod,3686.0,0.0,0.0,0.0
rpsr_v2_2022q2,,,has_rpsr,3686.0,0.0,0.0,0.0
rpsr_v2_2022q3,n_rows,3943.0,,,,,
rpsr_v2_2022q3,unique_caseid,3943.0,,,,,
rpsr_v2_2022q3,duplicate_caseid_rows,0.0,,,,,
rpsr_v2_2022q3,,,caseid,3943.0,0.0,0.0,0.0
rpsr_v2_2022q3,,,rpsr_cod,3943.0,0.0,0.0,0.0
rpsr_v2_2022q3,,,has_rpsr,3943.0,0.0,0.0,0.0
rpsr_v2_2022q4,n_rows,3360.0,,,,,
rpsr_v2_2022q4,unique_caseid,3360.0,,,,,
rpsr_v2_2022q4,duplicate_caseid_rows,0.0,,,,,
rpsr_v2_2022q4,,,caseid,3360.0,0.0,0.0,0.0
rpsr_v2_2022q4,,,rpsr_cod,3360.0,0.0,0.0,0.0
rpsr_v2_2022q4,,,has_rpsr,3360.0,0.0,0.0,0.0
rpsr_v2_2023q1,n_rows,3078.0,,,,,
rpsr_v2_2023q1,unique_caseid,3078.0,,,,,
rpsr_v2_2023q1,duplicate_caseid_rows,0.0,,,,,
rpsr_v2_2023q1,,,caseid,3078.0,0.0,0.0,0.0
rpsr_v2_2023q1,,,rpsr_cod,3078.0,0.0,0.0,0.0
rpsr_v2_2023q1,,,has_rpsr,3078.0,0.0,0.0,0.0
rpsr_v2_2023q2,n_rows,3273.0,,,,,
rpsr_v2_2023q2,unique_caseid,3273.0,,,,,
rpsr_v2_2023q2,duplicate_caseid_rows,0.0,,,,,
rpsr_v2_2023q2,,,caseid,3273.0,0.0,0.0,0.0
rpsr_v2_2023q2,,,rpsr_cod,3273.0,0.0,0.0,0.0
rpsr_v2_2023q2,,,has_rpsr,3273.0,0.0,0.0,0.0
rpsr_v2_2023q3,n_rows,2502.0,,,,,
rpsr_v2_2023q3,unique_caseid,2502.0,,,,,
rpsr_v2_2023q3,duplicate_caseid_rows,0.0,,,,,
rpsr_v2_2023q3,,,caseid,2502.0,0.0,0.0,0.0
rpsr_v2_2023q3,,,rpsr_cod,2502.0,0.0,0.0,0.0
rpsr_v2_2023q3,,,has_rpsr,2502.0,0.0,0.0,0.0
rpsr_v2_2023q4,n_rows,3687.0,,,,,
rpsr_v2_2023q4,unique_caseid,3687.0,,,,,
rpsr_v2_2023q4,duplicate_caseid_rows,0.0,,,,,
rpsr_v2_2023q4,,,caseid,3687.0,0.0,0.0,0.0
rpsr_v2_2023q4,,,rpsr_cod,3687.0,0.0,0.0,0.0
rpsr_v2_2023q4,,,has_rpsr,3687.0,0.0,0.0,0.0
rpsr_v2_2024q1,n_rows,3072.0,,,,,
rpsr_v2_2024q1,unique_caseid,3072.0,,,,,
rpsr_v2_2024q1,duplicate_caseid_rows,0.0,,,,,
rpsr_v2_2024q1,,,caseid,3072.0,0.0,0.0,0.0
rpsr_v2_2024q1,,,rpsr_cod,3072.0,0.0,0.0,0.0
rpsr_v2_2024q1,,,has_rpsr,3072.0,0.0,0.0,0.0
rpsr_v2_2024q2,n_rows,3538.0,,,,,
rpsr_v2_2024q2,unique_caseid,3538.0,,,,,
rpsr_v2_2024q2,duplicate_caseid_rows,0.0,,,,,
rpsr_v2_2024q2,,,caseid,3538.0,0.0,0.0,0.0
rpsr_v2_2024q2,,,rpsr_cod,3538.0,0.0,0.0,0.0
rpsr_v2_2024q2,,,has_rpsr,3538.0,0.0,0.0,0.0
rpsr_v2_2024q3,n_rows,2609.0,,,,,
rpsr_v2_2024q3,unique_caseid,2609.0,,,,,
rpsr_v2_2024q3,duplicate_caseid_rows,0.0,,,,,
rpsr_v2_2024q3,,,caseid,2609.0,0.0,0.0,0.0
rpsr_v2_2024q3,,,rpsr_cod,2609.0,0.0,0.0,0.0
rpsr_v2_2024q3,,,has_rpsr,2609.0,0.0,0.0,0.0
rpsr_v2_2024q4,n_rows,3733.0,,,,,
rpsr_v2_2024q4,unique_caseid,3733.0,,,,,
rpsr_v2_2024q4,duplicate_caseid_rows,0.0,,,,,
rpsr_v2_2024q4,,,caseid,3733.0,0.0,0.0,0.0
rpsr_v2_2024q4,,,rpsr_cod,3733.0,0.0,0.0,0.0
rpsr_v2_2024q4,,,has_rpsr,3733.0,0.0,0.0,0.0
rpsr_v2_2025q1,n_rows,2995.0,,,,,
rpsr_v2_2025q1,unique_caseid,2995.0,,,,,
rpsr_v2_2025q1,duplicate_caseid_rows,0.0,,,,,
rpsr_v2_2025q1,,,caseid,2995.0,0.0,0.0,0.0
rpsr_v2_2025q1,,,rpsr_cod,2995.0,0.0,0.0,0.0
rpsr_v2_2025q1,,,has_rpsr,2995.0,0.0,0.0,0.0
rpsr_v2_2025q2,n_rows,3250.0,,,,,
rpsr_v2_2025q2,unique_caseid,3250.0,,,,,
rpsr_v2_2025q2,duplicate_caseid_rows,0.0,,,,,
rpsr_v2_2025q2,,,caseid,3250.0,0.0,0.0,0.0
rpsr_v2_2025q2,,,rpsr_cod,3250.0,0.0,0.0,0.0
rpsr_v2_2025q2,,,has_rpsr,3250.0,0.0,0.0,0.0
rpsr_v2_2025q3,n_rows,2981.0,,,,,
rpsr_v2_2025q3,unique_caseid,2981.0,,,,,
rpsr_v2_2025q3,duplicate_caseid_rows,0.0,,,,,
rpsr_v2_2025q3,,,caseid,2981.0,0.0,0.0,0.0
rpsr_v2_2025q3,,,rpsr_cod,2981.0,0.0,0.0,0.0
rpsr_v2_2025q3,,,has_rpsr,2981.0,0.0,0.0,0.0
rpsr_v2_2025q4,n_rows,2991.0,,,,,
rpsr_v2_2025q4,unique_caseid,2991.0,,,,,
rpsr_v2_2025q4,duplicate_caseid_rows,0.0,,,,,
rpsr_v2_2025q4,,,caseid,2991.0,0.0,0.0,0.0
rpsr_v2_2025q4,,,rpsr_cod,2991.0,0.0,0.0,0.0
rpsr_v2_2025q4,,,has_rpsr,2991.0,0.0,0.0,0.0
