dataset,metric,value,column,n_rows,missing_n,blank_n,missing_or_blank_rate
ther_v2_2021q3,unique_caseid,78535.0,,,,,
ther_v2_2021q3,duplicate_caseid_rows,0.0,,,,,
ther_v2_2021q3,,,caseid,78535.0,0.0,0.0,0.0
ther_v2_2021q3,,,therapy_record_n,78535.0,0.0,0.0,0.0
ther_v2_2021q3,,,has_start_dt,78535.0,0.0,0.0,0.0
ther_v2_2021q3,,,has_end_dt,78535.0,0.0,0.0,0.0
ther_v2_2021q3,,,duration_known,78535.0,0.0,0.0,0.0
ther_v2_2021q4,n_rows,57692.0,,,,,
ther_v2_2021q4,unique_caseid,57692.0,,,,,
ther_v2_2021q4,duplicate_caseid_rows,0.0,,,,,
ther_v2_2021q4,,,caseid,57692.0,0.0,0.0,0.0
ther_v2_2021q4,,,therapy_record_n,57692.0,0.0,0.0,0.0
ther_v2_2021q4,,,has_start_dt,57692.0,0.0,0.0,0.0
ther_v2_2021q4,,,has_end_dt,57692.0,0.0,0.0,0.0
ther_v2_2021q4,,,duration_known,57692.0,0.0,0.0,0.0
ther_v2_2022q1,n_rows,61946.0,,,,,
ther_v2_2022q1,unique_caseid,61946.0,,,,,
ther_v2_2022q1,duplicate_caseid_rows,0.0,,,,,
ther_v2_2022q1,,,caseid,61946.0,0.0,0.0,0.0
ther_v2_2022q1,,,therapy_record_n,61946.0,0.0,0.0,0.0
ther_v2_2022q1,,,has_start_dt,61946.0,0.0,0.0,0.0
ther_v2_2022q1,,,has_end_dt,61946.0,0.0,0.0,0.0
ther_v2_2022q1,,,duration_known,61946.0,0.0,0.0,0.0
ther_v2_2022q2,n_rows,70350.0,,,,,
ther_v2_2022q2,unique_caseid,70350.0,,,,,
ther_v2_2022q2,duplicate_caseid_rows,0.0,,,,,
ther_v2_2022q2,,,caseid,70350.0,0.0,0.0,0.0
ther_v2_2022q2,,,therapy_record_n,70350.0,0.0,0.0,0.0
ther_v2_2022q2,,,has_start_dt,70350.0,0.0,0.0,0.0
ther_v2_2022q2,,,has_end_dt,70350.0,0.0,0.0,0.0
ther_v2_2022q2,,,duration_known,70350.0,0.0,0.0,0.0
ther_v2_2022q3,n_rows,70383.0,,,,,
ther_v2_2022q3,unique_caseid,70383.0,,,,,
ther_v2_2022q3,duplicate_caseid_rows,0.0,,,,,
ther_v2_2022q3,,,caseid,70383.0,0.0,0.0,0.0
ther_v2_2022q3,,,therapy_record_n,70383.0,0.0,0.0,0.0
ther_v2_2022q3,,,has_start_dt,70383.0,0.0,0.0,0.0
ther_v2_2022q3,,,has_end_dt,70383.0,0.0,0.0,0.0
ther_v2_2022q3,,,duration_known,70383.0,0.0,0.0,0.0
ther_v2_2022q4,n_rows,63434.0,,,,,
ther_v2_2022q4,unique_caseid,63434.0,,,,,
ther_v2_2022q4,duplicate_caseid_rows,0.0,,,,,
ther_v2_2022q4,,,caseid,63434.0,0.0,0.0,0.0
ther_v2_2022q4,,,therapy_record_n,63434.0,0.0,0.0,0.0
ther_v2_2022q4,,,has_start_dt,63434.0,0.0,0.0,0.0
ther_v2_2022q4,,,has_end_dt,63434.0,0.0,0.0,0.0
ther_v2_2022q4,,,duration_known,63434.0,0.0,0.0,0.0
ther_v2_2023q1,n_rows,58395.0,,,,,
ther_v2_2023q1,unique_caseid,58395.0,,,,,
ther_v2_2023q1,duplicate_caseid_rows,0.0,,,,,
ther_v2_2023q1,,,caseid,58395.0,0.0,0.0,0.0
ther_v2_2023q1,,,therapy_record_n,58395.0,0.0,0.0,0.0
ther_v2_2023q1,,,has_start_dt,58395.0,0.0,0.0,0.0
ther_v2_2023q1,,,has_end_dt,58395.0,0.0,0.0,0.0
ther_v2_2023q1,,,duration_known,58395.0,0.0,0.0,0.0
ther_v2_2023q2,n_rows,55624.0,,,,,
ther_v2_2023q2,unique_caseid,55624.0,,,,,
ther_v2_2023q2,duplicate_caseid_rows,0.0,,,,,
ther_v2_2023q2,,,caseid,55624.0,0.0,0.0,0.0
ther_v2_2023q2,,,therapy_record_n,55624.0,0.0,0.0,0.0
ther_v2_2023q2,,,has_start_dt,55624.0,0.0,0.0,0.0
ther_v2_2023q2,,,has_end_dt,55624.0,0.0,0.0,0.0
ther_v2_2023q2,,,duration_known,55624.0,0.0,0.0,0.0
ther_v2_2023q3,n_rows,52221.0,,,,,
ther_v2_2023q3,unique_caseid,52221.0,,,,,
ther_v2_2023q3,duplicate_caseid_rows,0.0,,,,,
ther_v2_2023q3,,,caseid,52221.0,0.0,0.0,0.0
ther_v2_2023q3,,,therapy_record_n,52221.0,0.0,0.0,0.0
ther_v2_2023q3,,,has_start_dt,52221.0,0.0,0.0,0.0
ther_v2_2023q3,,,has_end_dt,52221.0,0.0,0.0,0.0
ther_v2_2023q3,,,duration_known,52221.0,0.0,0.0,0.0
ther_v2_2023q4,n_rows,56660.0,,,,,
ther_v2_2023q4,unique_caseid,56660.0,,,,,
ther_v2_2023q4,duplicate_caseid_rows,0.0,,,,,
ther_v2_2023q4,,,caseid,56660.0,0.0,0.0,0.0
ther_v2_2023q4,,,therapy_record_n,56660.0,0.0,0.0,0.0
ther_v2_2023q4,,,has_start_dt,56660.0,0.0,0.0,0.0
ther_v2_2023q4,,,has_end_dt,56660.0,0.0,0.0,0.0
ther_v2_2023q4,,,duration_known,56660.0,0.0,0.0,0.0
ther_v2_2024q1,n_rows,57862.0,,,,,
ther_v2_2024q1,unique_caseid,57862.0,,,,,
ther_v2_2024q1,duplicate_caseid_rows,0.0,,,,,
ther_v2_2024q1,,,caseid,57862.0,0.0,0.0,0.0
ther_v2_2024q1,,,therapy_record_n,57862.0,0.0,0.0,0.0
ther_v2_2024q1,,,has_start_dt,57862.0,0.0,0.0,0.0
ther_v2_2024q1,,,has_end_dt,57862.0,0.0,0.0,0.0
ther_v2_2024q1,,,duration_known,57862.0,0.0,0.0,0.0
ther_v2_2024q2,n_rows,55383.0,,,,,
ther_v2_2024q2,unique_caseid,55383.0,,,,,
ther_v2_2024q2,duplicate_caseid_rows,0.0,,,,,
ther_v2_2024q2,,,caseid,55383.0,0.0,0.0,0.0
ther_v2_2024q2,,,therapy_record_n,55383.0,0.0,0.0,0.0
ther_v2_2024q2,,,has_start_dt,55383.0,0.0,0.0,0.0
ther_v2_2024q2,,,has_end_dt,55383.0,0.0,0.0,0.0
ther_v2_2024q2,,,duration_known,55383.0,0.0,0.0,0.0
ther_v2_2024q3,n_rows,54698.0,,,,,
ther_v2_2024q3,unique_caseid,54698.0,,,,,
ther_v2_2024q3,duplicate_caseid_rows,0.0,,,,,
ther_v2_2024q3,,,caseid,54698.0,0.0,0.0,0.0
ther_v2_2024q3,,,therapy_record_n,54698.0,0.0,0.0,0.0
ther_v2_2024q3,,,has_start_dt,54698.0,0.0,0.0,0.0
ther_v2_2024q3,,,has_end_dt,54698.0,0.0,0.0,0.0
ther_v2_2024q3,,,duration_known,54698.0,0.0,0.0,0.0
ther_v2_2024q4,n_rows,53848.0,,,,,
ther_v2_2024q4,unique_caseid,53848.0,,,,,
ther_v2_2024q4,duplicate_caseid_rows,0.0,,,,,
ther_v2_2024q4,,,caseid,53848.0,0.0,0.0,0.0
ther_v2_2024q4,,,therapy_record_n,53848.0,0.0,0.0,0.0
ther_v2_2024q4,,,has_start_dt,53848.0,0.0,0.0,0.0
ther_v2_2024q4,,,has_end_dt,53848.0,0.0,0.0,0.0
ther_v2_2024q4,,,duration_known,53848.0,0.0,0.0,0.0
ther_v2_2025q1,n_rows,52653.0,,,,,
ther_v2_2025q1,unique_caseid,52653.0,,,,,
ther_v2_2025q1,duplicate_caseid_rows,0.0,,,,,
ther_v2_2025q1,,,caseid,52653.0,0.0,0.0,0.0
ther_v2_2025q1,,,therapy_record_n,52653.0,0.0,0.0,0.0
ther_v2_2025q1,,,has_start_dt,52653.0,0.0,0.0,0.0
ther_v2_2025q1,,,has_end_dt,52653.0,0.0,0.0,0.0
ther_v2_2025q1,,,duration_known,52653.0,0.0,0.0,0.0
ther_v2_2025q2,n_rows,51030.0,,,,,
ther_v2_2025q2,unique_caseid,51030.0,,,,,
ther_v2_2025q2,duplicate_caseid_rows,0.0,,,,,
ther_v2_2025q2,,,caseid,51030.0,0.0,0.0,0.0
ther_v2_2025q2,,,therapy_record_n,51030.0,0.0,0.0,0.0
ther_v2_2025q2,,,has_start_dt,51030.0,0.0,0.0,0.0
ther_v2_2025q2,,,has_end_dt,51030.0,0.0,0.0,0.0
ther_v2_2025q2,,,duration_known,51030.0,0.0,0.0,0.0
ther_v2_2025q3,n_rows,57010.0,,,,,
ther_v2_2025q3,unique_caseid,57010.0,,,,,
ther_v2_2025q3,duplicate_caseid_rows,0.0,,,,,
ther_v2_2025q3,,,caseid,57010.0,0.0,0.0,0.0
ther_v2_2025q3,,,therapy_record_n,57010.0,0.0,0.0,0.0
ther_v2_2025q3,,,has_start_dt,57010.0,0.0,0.0,0.0
ther_v2_2025q3,,,has_end_dt,57010.0,0.0,0.0,0.0
ther_v2_2025q3,,,duration_known,57010.0,0.0,0.0,0.0
ther_v2_2025q4,n_rows,51332.0,,,,,
ther_v2_2025q4,unique_caseid,51332.0,,,,,
ther_v2_2025q4,duplicate_caseid_rows,0.0,,,,,
ther_v2_2025q4,,,caseid,51332.0,0.0,0.0,0.0
ther_v2_2025q4,,,therapy_record_n,51332.0,0.0,0.0,0.0
ther_v2_2025q4,,,has_start_dt,51332.0,0.0,0.0,0.0
ther_v2_2025q4,,,has_end_dt,51332.0,0.0,0.0,0.0
ther_v2_2025q4,,,duration_known,51332.0,0.0,0.0,0.0
