n_rows,positive_cases,positive_rate,threshold,roc_auc,average_precision,brier_score,accuracy,precision,recall,f1,specificity,tn,fp,fn,tp,top_5pct_n,top_5pct_positive_cases,top_5pct_positive_rate,top_5pct_lift,top_10pct_n,top_10pct_positive_cases,top_10pct_positive_rate,top_10pct_lift,fold,train_rows,valid_rows,train_positive_rate,valid_positive_rate
133334,4309,0.03231733841330793,0.5,0.806500759552617,0.16884483206976852,0.16689284703803436,0.7555912220438897,0.08720404052199807,0.6932002784868879,0.1549193506560863,0.7576748692113932,97759,31266,1322,2987,6667,1301,0.1951402429878506,6.038252299499205,13334,1920,0.143992800359982,4.455589706010175,1,266666,133334,0.032310080775201935,0.03231733841330793
133333,4308,0.032310080775201935,0.5,0.8018092113607574,0.16610008724770212,0.16644414786422077,0.7534743836859592,0.0862258793533059,0.6908077994428969,0.15331513059605378,0.7555667506297229,97487,31538,1332,2976,6667,1276,0.19139043047847606,5.923551594008043,13334,1899,0.1424178791060447,4.407846581904888,2,266667,133333,0.03231370960786299,0.032310080775201935
133333,4308,0.032310080775201935,0.5,0.8082747471977982,0.16571296736490326,0.16718900634848746,0.7579968949922374,0.08892286882112506,0.7019498607242339,0.1578494062377659,0.7598682425886456,98042,30983,1284,3024,6667,1261,0.18914054297285135,5.853917366805755,13334,1918,0.143842807859607,4.451948259133005,3,266667,133333,0.03231370960786299,0.032310080775201935
