,FALL,CONFUSIONAL STATE,NAUSEA,DIZZINESS,PAIN,ANXIETY,MALAISE,DYSARTHRIA,HEADACHE,MOTOR DYSFUNCTION,MUSCULAR WEAKNESS,HYPOTENSION,FATIGUE,VOMITING,PYREXIA,GASTROINTESTINAL DISORDER,AFFECT LABILITY,PNEUMONIA,COORDINATION ABNORMAL,SYNCOPE,APHASIA,CEREBROVASCULAR ACCIDENT,DYSPHAGIA,EATING DISORDER,CYSTITIS,NASOPHARYNGITIS,MUSCLE SPASTICITY,PSORIASIS,SKIN EXFOLIATION,SNEEZING,ADJUSTMENT DISORDER,CAROTID ARTERY THROMBOSIS,HEMIPARESIS,HEMIPLEGIA,HYPONATRAEMIA,INFLUENZA,INFLUENZA LIKE ILLNESS,NEUROLOGIC NEGLECT SYNDROME,PALPITATIONS,PERSONALITY DISORDER,RESPIRATORY TRACT CONGESTION,RHINORRHOEA,SENSORY LOSS,SINUS CONGESTION,SINUS DISORDER,SKIN HAEMORRHAGE,BLOOD PRESSURE INCREASED,HEAD INJURY,COUGH,DRUG INTERACTION
HYPONATRAEMIA,1.0,1.274241255144033,4.300564236111111,4.155851548269581,0.7492816091954023,2.5193236714975846,0.8047839506172839,0.0,0.7624269005847953,2.134795321637427,0.924645390070922,4.98966049382716,0.49384469696969696,1.1791020671834624,0.8521241830065359,2.2418981481481484,1.76659891598916,0.0,0.0,4.085826210826211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005979938271605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.001388888888889
INFLUENZA,1.0,4.828703703703703,8.1484375,0.0,8.991379310344827,9.069565217391304,9.657407407407407,10.978947368421053,10.978947368421053,10.978947368421053,10.941637115839244,0.0,11.852272727272727,12.127906976744185,12.270588235294118,11.381944444444445,12.71951219512195,12.876543209876543,13.371794871794872,0.0,13.723684210526315,13.906666666666666,13.906666666666666,13.906666666666666,14.094594594594595,14.094594594594595,14.287671232876713,14.287671232876713,14.287671232876713,14.287671232876713,14.48611111111111,14.48611111111111,14.48611111111111,14.48611111111111,0.0,0.0,14.48611111111111,14.48611111111111,13.278935185185185,14.48611111111111,14.48611111111111,14.48611111111111,14.48611111111111,14.48611111111111,14.48611111111111,14.48611111111111,13.465962441314554,0.0,13.658333333333333,0.0
INFLUENZA LIKE ILLNESS,1.0,4.828703703703703,8.1484375,0.0,8.991379310344827,9.069565217391304,9.657407407407407,10.978947368421053,10.978947368421053,10.978947368421053,10.941637115839244,0.0,11.852272727272727,12.127906976744185,12.270588235294118,11.381944444444445,12.71951219512195,12.876543209876543,13.371794871794872,0.0,13.723684210526315,13.906666666666666,13.906666666666666,13.906666666666666,14.094594594594595,14.094594594594595,14.287671232876713,14.287671232876713,14.287671232876713,14.287671232876713,14.48611111111111,14.48611111111111,14.48611111111111,14.48611111111111,0.0,14.48611111111111,0.0,14.48611111111111,13.278935185185185,14.48611111111111,14.48611111111111,14.48611111111111,14.48611111111111,14.48611111111111,14.48611111111111,14.48611111111111,13.465962441314554,0.0,13.658333333333333,0.0
NEUROLOGIC NEGLECT SYNDROME,1.0,4.828703703703703,8.1484375,0.0,8.991379310344827,9.069565217391304,9.657407407407407,10.978947368421053,10.978947368421053,10.978947368421053,10.941637115839244,0.0,11.852272727272727,12.127906976744185,12.270588235294118,11.381944444444445,12.71951219512195,12.876543209876543,13.371794871794872,0.0,13.723684210526315,13.906666666666666,13.906666666666666,13.906666666666666,14.094594594594595,14.094594594594595,14.287671232876713,14.287671232876713,14.287671232876713,14.287671232876713,14.48611111111111,14.48611111111111,14.48611111111111,14.48611111111111,0.0,14.48611111111111,14.48611111111111,0.0,13.278935185185185,14.48611111111111,14.48611111111111,14.48611111111111,14.48611111111111,14.48611111111111,14.48611111111111,14.48611111111111,13.465962441314554,0.0,13.658333333333333,0.0
PALPITATIONS,1.0,4.426311728395062,8.035264756944445,0.5936930783242259,8.866499042145595,9.069565217391304,9.523276748971194,10.064035087719299,10.826461988304093,10.216520467836258,10.941637115839244,0.8047839506172839,11.193813131313131,11.959463824289406,12.10016339869281,11.381944444444445,11.659552845528456,11.803497942386832,12.257478632478632,0.0,12.580043859649123,12.747777777777777,12.747777777777777,12.747777777777777,12.920045045045045,12.920045045045045,13.09703196347032,13.09703196347032,13.09703196347032,13.29547184170472,13.278935185185185,13.278935185185185,13.278935185185185,13.278935185185185,1.005979938271605,13.278935185185185,13.278935185185185,13.278935185185185,0.0,13.278935185185185,13.278935185185185,13.278935185185185,13.278935185185185,13.278935185185185,13.278935185185185,13.278935185185185,13.465962441314554,0.0,13.865277777777777,0.0
PERSONALITY DISORDER,1.0,4.828703703703703,8.1484375,0.0,8.991379310344827,9.069565217391304,9.657407407407407,10.978947368421053,10.978947368421053,10.978947368421053,10.941637115839244,0.0,11.852272727272727,12.127906976744185,12.270588235294118,11.381944444444445,12.71951219512195,12.876543209876543,13.371794871794872,0.0,13.723684210526315,13.906666666666666,13.906666666666666,13.906666666666666,14.094594594594595,14.094594594594595,14.287671232876713,14.287671232876713,14.287671232876713,14.287671232876713,14.48611111111111,14.48611111111111,14.48611111111111,14.48611111111111,0.0,14.48611111111111,14.48611111111111,14.48611111111111,13.278935185185185,0.0,14.48611111111111,14.48611111111111,14.48611111111111,14.48611111111111,14.48611111111111,14.48611111111111,13.465962441314554,0.0,13.658333333333333,0.0
RESPIRATORY TRACT CONGESTION,1.0,4.828703703703703,8.1484375,0.0,8.991379310344827,9.069565217391304,9.657407407407407,10.978947368421053,10.978947368421053,10.978947368421053,10.941637115839244,0.0,11.852272727272727,12.127906976744185,12.270588235294118,11.381944444444445,12.71951219512195,12.876543209876543,13.371794871794872,0.0,13.723684210526315,13.906666666666666,13.906666666666666,13.906666666666666,14.094594594594595,14.094594594594595,14.287671232876713,14.287671232876713,14.287671232876713,14.287671232876713,14.48611111111111,14.48611111111111,14.48611111111111,14.48611111111111,0.0,14.48611111111111,14.48611111111111,14.48611111111111,13.278935185185185,14.48611111111111,0.0,14.48611111111111,14.48611111111111,14.48611111111111,14.48611111111111,14.48611111111111,13.465962441314554,0.0,13.658333333333333,0.0
RHINORRHOEA,1.0,4.828703703703703,8.1484375,0.0,8.991379310344827,9.069565217391304,9.657407407407407,10.978947368421053,10.978947368421053,10.978947368421053,10.941637115839244,0.0,11.852272727272727,12.127906976744185,12.270588235294118,11.381944444444445,12.71951219512195,12.876543209876543,13.371794871794872,0.0,13.723684210526315,13.906666666666666,13.906666666666666,13.906666666666666,14.094594594594595,14.094594594594595,14.287671232876713,14.287671232876713,14.287671232876713,14.287671232876713,14.48611111111111,14.48611111111111,14.48611111111111,14.48611111111111,0.0,14.48611111111111,14.48611111111111,14.48611111111111,13.278935185185185,14.48611111111111,14.48611111111111,0.0,14.48611111111111,14.48611111111111,14.48611111111111,14.48611111111111,13.465962441314554,0.0,13.658333333333333,0.0
SENSORY LOSS,1.0,4.828703703703703,8.1484375,0.0,8.991379310344827,9.069565217391304,9.657407407407407,10.978947368421053,10.978947368421053,10.978947368421053,10.941637115839244,0.0,11.852272727272727,12.127906976744185,12.270588235294118,11.381944444444445,12.71951219512195,12.876543209876543,13.371794871794872,0.0,13.723684210526315,13.906666666666666,13.906666666666666,13.906666666666666,14.094594594594595,14.094594594594595,14.287671232876713,14.287671232876713,14.287671232876713,14.287671232876713,14.48611111111111,14.48611111111111,14.48611111111111,14.48611111111111,0.0,14.48611111111111,14.48611111111111,14.48611111111111,13.278935185185185,14.48611111111111,14.48611111111111,14.48611111111111,0.0,14.48611111111111,14.48611111111111,14.48611111111111,13.465962441314554,0.0,13.658333333333333,0.0
SINUS CONGESTION,1.0,4.828703703703703,8.1484375,0.0,8.991379310344827,9.069565217391304,9.657407407407407,10.978947368421053,10.978947368421053,10.978947368421053,10.941637115839244,0.0,11.852272727272727,12.127906976744185,12.270588235294118,11.381944444444445,12.71951219512195,12.876543209876543,13.371794871794872,0.0,13.723684210526315,13.906666666666666,13.906666666666666,13.906666666666666,14.094594594594595,14.094594594594595,14.287671232876713,14.287671232876713,14.287671232876713,14.287671232876713,14.48611111111111,14.48611111111111,14.48611111111111,14.48611111111111,0.0,14.48611111111111,14.48611111111111,14.48611111111111,13.278935185185185,14.48611111111111,14.48611111111111,14.48611111111111,14.48611111111111,0.0,14.48611111111111,14.48611111111111,13.465962441314554,0.0,13.658333333333333,0.0
SINUS DISORDER,1.0,4.828703703703703,8.1484375,0.0,8.991379310344827,9.069565217391304,9.657407407407407,10.978947368421053,10.978947368421053,10.978947368421053,10.941637115839244,0.0,11.852272727272727,12.127906976744185,12.270588235294118,11.381944444444445,12.71951219512195,12.876543209876543,13.371794871794872,0.0,13.723684210526315,13.906666666666666,13.906666666666666,13.906666666666666,14.094594594594595,14.094594594594595,14.287671232876713,14.287671232876713,14.287671232876713,14.287671232876713,14.48611111111111,14.48611111111111,14.48611111111111,14.48611111111111,0.0,14.48611111111111,14.48611111111111,14.48611111111111,13.278935185185185,14.48611111111111,14.48611111111111,14.48611111111111,14.48611111111111,14.48611111111111,0.0,14.48611111111111,13.465962441314554,0.0,13.658333333333333,0.0
SKIN HAEMORRHAGE,1.0,4.828703703703703,8.1484375,0.0,8.991379310344827,9.069565217391304,9.657407407407407,10.978947368421053,10.978947368421053,10.978947368421053,10.941637115839244,0.0,11.852272727272727,12.127906976744185,12.270588235294118,11.381944444444445,12.71951219512195,12.876543209876543,13.371794871794872,0.0,13.723684210526315,13.906666666666666,13.906666666666666,13.906666666666666,14.094594594594595,14.094594594594595,14.287671232876713,14.287671232876713,14.287671232876713,14.287671232876713,14.48611111111111,14.48611111111111,14.48611111111111,14.48611111111111,0.0,14.48611111111111,14.48611111111111,14.48611111111111,13.278935185185185,14.48611111111111,14.48611111111111,14.48611111111111,14.48611111111111,14.48611111111111,14.48611111111111,0.0,13.465962441314554,0.0,13.658333333333333,0.0
BLOOD PRESSURE INCREASED,1.0,4.488654147104851,7.574603873239437,0.0,8.48482272948033,8.430863441518678,8.977308294209703,10.205782060785767,10.515048183839882,10.205782060785767,10.314354210368595,0.0,11.184539052496799,11.273829020635441,11.579287489643745,11.54225352112676,11.823771899690827,11.969744392279603,12.43011917659805,0.0,12.75722757598221,12.927323943661971,12.927323943661971,12.927323943661971,13.102017510468215,13.102017510468215,13.281497202392437,13.281497202392437,13.281497202392437,13.281497202392437,13.465962441314554,13.465962441314554,13.465962441314554,13.465962441314554,0.0,13.465962441314554,13.465962441314554,13.465962441314554,13.465962441314554,13.465962441314554,13.465962441314554,13.465962441314554,13.465962441314554,13.465962441314554,13.465962441314554,13.465962441314554,0.0,0.0,13.850704225352112,0.0
HEAD INJURY,1.0,0.20402973395931143,0.0,0.48164396213345645,0.5065565808644973,0.0,0.5440792905581638,0.0,0.0,0.0,0.4688342822894816,0.4896713615023474,0.6677336747759283,0.0,0.6913007456503728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6295774647887324
COUGH,1.0,4.621759259259259,7.6828125,0.0,8.477586206896552,8.68086956521739,9.105555555555556,10.50842105263158,10.351578947368422,10.351578947368422,10.461702127659574,0.0,11.513636363636364,11.434883720930232,11.569411764705883,11.707142857142857,11.992682926829268,12.14074074074074,12.798717948717949,0.0,12.939473684210526,13.310666666666666,13.310666666666666,13.310666666666666,13.490540540540541,13.28918918918919,13.471232876712328,13.471232876712328,13.471232876712328,13.675342465753424,13.658333333333333,13.658333333333333,13.658333333333333,13.658333333333333,0.0,13.658333333333333,13.658333333333333,13.658333333333333,13.865277777777777,13.658333333333333,13.658333333333333,13.658333333333333,13.658333333333333,13.658333333333333,13.658333333333333,13.658333333333333,13.850704225352112,0.0,0.0,0.0
DRUG INTERACTION,1.0,0.9657407407407408,3.14296875,3.786065573770492,0.5137931034482759,1.5547826086956522,0.0,1.8821052631578947,0.0,2.3526315789473684,0.951063829787234,3.4766666666666666,0.0,0.5197674418604651,0.0,1.7738095238095237,1.6353658536585365,0.5518518518518518,0.0,6.303846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.001388888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6295774647887324,0.0,0.0
