pt1,pt2,co_count,pt1_case_count,pt2_case_count,jaccard,lift,phi,community_id_pt1,community_id_pt2,same_community
DYSARTHRIA,PNEUMONIA,72,95,81,0.6923076923076923,9.75906432748538,0.8045820201709335,1,1,True
HEADACHE,PNEUMONIA,72,95,81,0.6923076923076923,9.75906432748538,0.8045820201709335,1,1,True
MOTOR DYSFUNCTION,PNEUMONIA,72,95,81,0.6923076923076923,9.75906432748538,0.8045820201709335,1,1,True
AFFECT LABILITY,DYSARTHRIA,72,82,95,0.6857142857142857,9.640051347881899,0.798949243439985,1,1,True
AFFECT LABILITY,HEADACHE,72,82,95,0.6857142857142857,9.640051347881899,0.798949243439985,1,1,True
AFFECT LABILITY,MOTOR DYSFUNCTION,72,82,95,0.6857142857142857,9.640051347881899,0.798949243439985,1,1,True
ADJUSTMENT DISORDER,MALAISE,72,72,108,0.6666666666666666,9.657407407407407,0.8012177480865941,1,1,True
CAROTID ARTERY THROMBOSIS,MALAISE,72,72,108,0.6666666666666666,9.657407407407407,0.8012177480865941,1,1,True
DYSARTHRIA,PYREXIA,72,95,85,0.6666666666666666,9.299814241486068,0.782623194374611,1,1,True
HEMIPARESIS,MALAISE,72,72,108,0.6666666666666666,9.657407407407407,0.8012177480865941,1,1,True
HEMIPLEGIA,MALAISE,72,72,108,0.6666666666666666,9.657407407407407,0.8012177480865941,1,1,True
INFLUENZA,MALAISE,72,72,108,0.6666666666666666,9.657407407407407,0.8012177480865941,1,1,True
INFLUENZA LIKE ILLNESS,MALAISE,72,72,108,0.6666666666666666,9.657407407407407,0.8012177480865941,1,1,True
MALAISE,NEUROLOGIC NEGLECT SYNDROME,72,108,72,0.6666666666666666,9.657407407407407,0.8012177480865941,1,1,True
MALAISE,PERSONALITY DISORDER,72,108,72,0.6666666666666666,9.657407407407407,0.8012177480865941,1,1,True
MALAISE,RESPIRATORY TRACT CONGESTION,72,108,72,0.6666666666666666,9.657407407407407,0.8012177480865941,1,1,True
MALAISE,RHINORRHOEA,72,108,72,0.6666666666666666,9.657407407407407,0.8012177480865941,1,1,True
MALAISE,SENSORY LOSS,72,108,72,0.6666666666666666,9.657407407407407,0.8012177480865941,1,1,True
MALAISE,SINUS CONGESTION,72,108,72,0.6666666666666666,9.657407407407407,0.8012177480865941,1,1,True
MALAISE,SINUS DISORDER,72,108,72,0.6666666666666666,9.657407407407407,0.8012177480865941,1,1,True
MALAISE,SKIN HAEMORRHAGE,72,108,72,0.6666666666666666,9.657407407407407,0.8012177480865941,1,1,True
DYSARTHRIA,VOMITING,72,95,86,0.6605504587155964,9.191676866585068,0.7773627091402561,1,1,True
MALAISE,PSORIASIS,72,108,73,0.6605504587155964,9.525114155251142,0.7948438867079445,1,1,True
MALAISE,SKIN EXFOLIATION,72,108,73,0.6605504587155964,9.525114155251142,0.7948438867079445,1,1,True
MALAISE,SNEEZING,72,108,73,0.6605504587155964,9.525114155251142,0.7948438867079445,1,1,True
CYSTITIS,MALAISE,72,74,108,0.6545454545454545,9.396396396396396,0.7885931080496403,1,1,True
EATING DISORDER,MALAISE,72,75,108,0.6486486486486487,9.27111111111111,0.7824613243700184,1,1,True
FATIGUE,MOTOR DYSFUNCTION,72,88,95,0.6486486486486487,8.982775119617225,0.7670985809018779,1,1,True
APHASIA,MALAISE,72,76,108,0.6428571428571429,9.149122807017545,0.7764446360849617,1,1,True
COORDINATION ABNORMAL,MALAISE,72,78,108,0.631578947368421,8.914529914529915,0.7647418228722211,1,1,True
ADJUSTMENT DISORDER,ANXIETY,72,72,115,0.6260869565217392,9.069565217391304,0.7735380854034888,1,1,True
ANXIETY,CAROTID ARTERY THROMBOSIS,72,115,72,0.6260869565217392,9.069565217391304,0.7735380854034888,1,1,True
ANXIETY,HEMIPARESIS,72,115,72,0.6260869565217392,9.069565217391304,0.7735380854034888,1,1,True
ANXIETY,HEMIPLEGIA,72,115,72,0.6260869565217392,9.069565217391304,0.7735380854034888,1,1,True
ANXIETY,INFLUENZA,72,115,72,0.6260869565217392,9.069565217391304,0.7735380854034888,1,1,True
ANXIETY,INFLUENZA LIKE ILLNESS,72,115,72,0.6260869565217392,9.069565217391304,0.7735380854034888,1,1,True
ANXIETY,NEUROLOGIC NEGLECT SYNDROME,72,115,72,0.6260869565217392,9.069565217391304,0.7735380854034888,1,1,True
ANXIETY,PALPITATIONS,72,115,72,0.6260869565217392,9.069565217391304,0.7735380854034888,1,1,True
ANXIETY,PERSONALITY DISORDER,72,115,72,0.6260869565217392,9.069565217391304,0.7735380854034888,1,1,True
ANXIETY,RESPIRATORY TRACT CONGESTION,72,115,72,0.6260869565217392,9.069565217391304,0.7735380854034888,1,1,True
ANXIETY,RHINORRHOEA,72,115,72,0.6260869565217392,9.069565217391304,0.7735380854034888,1,1,True
ANXIETY,SENSORY LOSS,72,115,72,0.6260869565217392,9.069565217391304,0.7735380854034888,1,1,True
ANXIETY,SINUS CONGESTION,72,115,72,0.6260869565217392,9.069565217391304,0.7735380854034888,1,1,True
ANXIETY,SINUS DISORDER,72,115,72,0.6260869565217392,9.069565217391304,0.7735380854034888,1,1,True
ANXIETY,SKIN HAEMORRHAGE,72,115,72,0.6260869565217392,9.069565217391304,0.7735380854034888,1,1,True
ADJUSTMENT DISORDER,PAIN,72,72,116,0.6206896551724138,8.991379310344827,0.7697815640685629,1,1,True
ANXIETY,MUSCLE SPASTICITY,72,115,73,0.6206896551724138,8.945324597974984,0.7672945960754889,1,1,True
ANXIETY,PSORIASIS,72,115,73,0.6206896551724138,8.945324597974984,0.7672945960754889,1,1,True
ANXIETY,SKIN EXFOLIATION,72,115,73,0.6206896551724138,8.945324597974984,0.7672945960754889,1,1,True
CAROTID ARTERY THROMBOSIS,PAIN,72,72,116,0.6206896551724138,8.991379310344827,0.7697815640685629,1,1,True
HEMIPARESIS,PAIN,72,72,116,0.6206896551724138,8.991379310344827,0.7697815640685629,1,1,True
HEMIPLEGIA,PAIN,72,72,116,0.6206896551724138,8.991379310344827,0.7697815640685629,1,1,True
INFLUENZA,PAIN,72,72,116,0.6206896551724138,8.991379310344827,0.7697815640685629,1,1,True
INFLUENZA LIKE ILLNESS,PAIN,72,72,116,0.6206896551724138,8.991379310344827,0.7697815640685629,1,1,True
NEUROLOGIC NEGLECT SYNDROME,PAIN,72,72,116,0.6206896551724138,8.991379310344827,0.7697815640685629,1,1,True
PAIN,PERSONALITY DISORDER,72,116,72,0.6206896551724138,8.991379310344827,0.7697815640685629,1,1,True
PAIN,RESPIRATORY TRACT CONGESTION,72,116,72,0.6206896551724138,8.991379310344827,0.7697815640685629,1,1,True
PAIN,RHINORRHOEA,72,116,72,0.6206896551724138,8.991379310344827,0.7697815640685629,1,1,True
PAIN,SENSORY LOSS,72,116,72,0.6206896551724138,8.991379310344827,0.7697815640685629,1,1,True
PAIN,SINUS CONGESTION,72,116,72,0.6206896551724138,8.991379310344827,0.7697815640685629,1,1,True
PAIN,SINUS DISORDER,72,116,72,0.6206896551724138,8.991379310344827,0.7697815640685629,1,1,True
PAIN,SKIN HAEMORRHAGE,72,116,72,0.6206896551724138,8.991379310344827,0.7697815640685629,1,1,True
ANXIETY,CYSTITIS,72,115,74,0.6153846153846154,8.824441833137485,0.761171063272421,1,1,True
ANXIETY,NASOPHARYNGITIS,72,115,74,0.6153846153846154,8.824441833137485,0.761171063272421,1,1,True
MUSCLE SPASTICITY,PAIN,72,73,116,0.6153846153846154,8.868209730751063,0.7635555147757678,1,1,True
PAIN,PSORIASIS,72,116,73,0.6153846153846154,8.868209730751063,0.7635555147757678,1,1,True
PAIN,SKIN EXFOLIATION,72,116,73,0.6153846153846154,8.868209730751063,0.7635555147757678,1,1,True
PAIN,SNEEZING,72,116,73,0.6153846153846154,8.868209730751063,0.7635555147757678,1,1,True
AFFECT LABILITY,MALAISE,72,82,108,0.6101694915254238,8.479674796747968,0.742564222375008,1,1,True
ANXIETY,CEREBROVASCULAR ACCIDENT,72,115,75,0.6101694915254238,8.706782608695653,0.7551635054438735,1,1,True
ANXIETY,DYSPHAGIA,72,115,75,0.6101694915254238,8.706782608695653,0.7551635054438735,1,1,True
ANXIETY,EATING DISORDER,72,115,75,0.6101694915254238,8.706782608695653,0.7551635054438735,1,1,True
CYSTITIS,PAIN,72,74,116,0.6101694915254238,8.748369058713886,0.7574490009139933,1,1,True
DYSARTHRIA,MOTOR DYSFUNCTION,72,95,95,0.6101694915254238,8.320886426592798,0.7336331334665779,1,1,True
NASOPHARYNGITIS,PAIN,72,74,116,0.6101694915254238,8.748369058713886,0.7574490009139933,1,1,True
CEREBROVASCULAR ACCIDENT,PAIN,72,75,116,0.6050420168067226,8.631724137931034,0.751458055245708,1,1,True
DYSPHAGIA,PAIN,72,75,116,0.6050420168067226,8.631724137931034,0.751458055245708,1,1,True
EATING DISORDER,PAIN,72,75,116,0.6050420168067226,8.631724137931034,0.751458055245708,1,1,True
APHASIA,PAIN,72,76,116,0.6,8.51814882032668,0.7455788930675998,1,1,True
COORDINATION ABNORMAL,PAIN,72,78,116,0.5901639344262295,8.29973474801061,0.7341416297275052,1,1,True
ANXIETY,PNEUMONIA,72,115,81,0.5806451612903226,8.061835748792271,0.7213524606467487,1,1,True
AFFECT LABILITY,PAIN,72,82,116,0.5714285714285714,7.8948696383515555,0.7124598896092285,1,1,True
ADJUSTMENT DISORDER,NAUSEA,72,72,128,0.5625,8.1484375,0.7280516584018958,1,1,True
CAROTID ARTERY THROMBOSIS,NAUSEA,72,72,128,0.5625,8.1484375,0.7280516584018958,1,1,True
HEMIPARESIS,NAUSEA,72,72,128,0.5625,8.1484375,0.7280516584018958,1,1,True
HEMIPLEGIA,NAUSEA,72,72,128,0.5625,8.1484375,0.7280516584018958,1,1,True
INFLUENZA,NAUSEA,72,72,128,0.5625,8.1484375,0.7280516584018958,1,1,True
INFLUENZA LIKE ILLNESS,NAUSEA,72,72,128,0.5625,8.1484375,0.7280516584018958,1,1,True
NAUSEA,NEUROLOGIC NEGLECT SYNDROME,72,128,72,0.5625,8.1484375,0.7280516584018958,1,1,True
NAUSEA,PERSONALITY DISORDER,72,128,72,0.5625,8.1484375,0.7280516584018958,1,1,True
NAUSEA,RESPIRATORY TRACT CONGESTION,72,128,72,0.5625,8.1484375,0.7280516584018958,1,1,True
NAUSEA,RHINORRHOEA,72,128,72,0.5625,8.1484375,0.7280516584018958,1,1,True
NAUSEA,SENSORY LOSS,72,128,72,0.5625,8.1484375,0.7280516584018958,1,1,True
NAUSEA,SINUS CONGESTION,72,128,72,0.5625,8.1484375,0.7280516584018958,1,1,True
NAUSEA,SINUS DISORDER,72,128,72,0.5625,8.1484375,0.7280516584018958,1,1,True
NAUSEA,SKIN HAEMORRHAGE,72,128,72,0.5625,8.1484375,0.7280516584018958,1,1,True
MUSCLE SPASTICITY,NAUSEA,72,73,128,0.5581395348837209,8.036815068493151,0.7220148639649568,1,1,True
NAUSEA,PSORIASIS,72,128,73,0.5581395348837209,8.036815068493151,0.7220148639649568,1,1,True
NAUSEA,SKIN EXFOLIATION,72,128,73,0.5581395348837209,8.036815068493151,0.7220148639649568,1,1,True
NAUSEA,SNEEZING,72,128,73,0.5581395348837209,8.036815068493151,0.7220148639649568,1,1,True
CYSTITIS,NAUSEA,72,74,128,0.5538461538461539,7.92820945945946,0.7160929833333899,1,1,True
NASOPHARYNGITIS,NAUSEA,72,74,128,0.5538461538461539,7.92820945945946,0.7160929833333899,1,1,True
CEREBROVASCULAR ACCIDENT,NAUSEA,72,75,128,0.549618320610687,7.8225,0.7102822065193393,1,1,True
EATING DISORDER,NAUSEA,72,75,128,0.549618320610687,7.8225,0.7102822065193393,1,1,True
APHASIA,NAUSEA,72,76,128,0.5454545454545454,7.719572368421052,0.7045788987241803,1,1,True
COORDINATION ABNORMAL,NAUSEA,72,78,128,0.5373134328358209,7.521634615384615,0.69348096619825,1,1,True
DYSARTHRIA,PAIN,72,95,116,0.5179856115107914,6.814519056261343,0.651119286711996,1,1,True
DYSARTHRIA,NAUSEA,72,95,128,0.4768211920529801,6.175657894736842,0.6127984159382428,1,1,True
ADJUSTMENT DISORDER,CONFUSIONAL STATE,72,72,216,0.3333333333333333,4.828703703703703,0.5328224466911149,1,1,True
CAROTID ARTERY THROMBOSIS,CONFUSIONAL STATE,72,72,216,0.3333333333333333,4.828703703703703,0.5328224466911149,1,1,True
CONFUSIONAL STATE,HEMIPARESIS,72,216,72,0.3333333333333333,4.828703703703703,0.5328224466911149,1,1,True
CONFUSIONAL STATE,HEMIPLEGIA,72,216,72,0.3333333333333333,4.828703703703703,0.5328224466911149,1,1,True
CONFUSIONAL STATE,INFLUENZA,72,216,72,0.3333333333333333,4.828703703703703,0.5328224466911149,1,1,True
CONFUSIONAL STATE,INFLUENZA LIKE ILLNESS,72,216,72,0.3333333333333333,4.828703703703703,0.5328224466911149,1,1,True
CONFUSIONAL STATE,NEUROLOGIC NEGLECT SYNDROME,72,216,72,0.3333333333333333,4.828703703703703,0.5328224466911149,1,1,True
CONFUSIONAL STATE,PERSONALITY DISORDER,72,216,72,0.3333333333333333,4.828703703703703,0.5328224466911149,1,1,True
CONFUSIONAL STATE,RESPIRATORY TRACT CONGESTION,72,216,72,0.3333333333333333,4.828703703703703,0.5328224466911149,1,1,True
CONFUSIONAL STATE,RHINORRHOEA,72,216,72,0.3333333333333333,4.828703703703703,0.5328224466911149,1,1,True
CONFUSIONAL STATE,SENSORY LOSS,72,216,72,0.3333333333333333,4.828703703703703,0.5328224466911149,1,1,True
CONFUSIONAL STATE,SINUS CONGESTION,72,216,72,0.3333333333333333,4.828703703703703,0.5328224466911149,1,1,True
CONFUSIONAL STATE,SINUS DISORDER,72,216,72,0.3333333333333333,4.828703703703703,0.5328224466911149,1,1,True
CONFUSIONAL STATE,SKIN HAEMORRHAGE,72,216,72,0.3333333333333333,4.828703703703703,0.5328224466911149,1,1,True
CONFUSIONAL STATE,MUSCLE SPASTICITY,72,216,73,0.3317972350230415,4.762557077625571,0.5275125308483527,1,1,True
CONFUSIONAL STATE,PSORIASIS,72,216,73,0.3317972350230415,4.762557077625571,0.5275125308483527,1,1,True
CONFUSIONAL STATE,SKIN EXFOLIATION,72,216,73,0.3317972350230415,4.762557077625571,0.5275125308483527,1,1,True
CONFUSIONAL STATE,SNEEZING,72,216,73,0.3317972350230415,4.762557077625571,0.5275125308483527,1,1,True
CONFUSIONAL STATE,NASOPHARYNGITIS,72,216,74,0.3302752293577982,4.698198198198198,0.5222978941465165,1,1,True
CONFUSIONAL STATE,MOTOR DYSFUNCTION,72,216,95,0.301255230125523,3.6596491228070174,0.43028489480493515,1,1,True
ADJUSTMENT DISORDER,FALL,72,72,1043,0.06903163950143816,1.0,0.0,1,1,True
CAROTID ARTERY THROMBOSIS,FALL,72,72,1043,0.06903163950143816,1.0,0.0,1,1,True
FALL,HEMIPARESIS,72,1043,72,0.06903163950143816,1.0,0.0,1,1,True
FALL,HEMIPLEGIA,72,1043,72,0.06903163950143816,1.0,0.0,1,1,True
FALL,HYPONATRAEMIA,72,1043,72,0.06903163950143816,1.0,0.0,1,1,True
FALL,INFLUENZA,72,1043,72,0.06903163950143816,1.0,0.0,1,1,True
FALL,INFLUENZA LIKE ILLNESS,72,1043,72,0.06903163950143816,1.0,0.0,1,1,True
FALL,NEUROLOGIC NEGLECT SYNDROME,72,1043,72,0.06903163950143816,1.0,0.0,1,1,True
FALL,PALPITATIONS,72,1043,72,0.06903163950143816,1.0,0.0,1,1,True
FALL,PERSONALITY DISORDER,72,1043,72,0.06903163950143816,1.0,0.0,1,1,True
FALL,RESPIRATORY TRACT CONGESTION,72,1043,72,0.06903163950143816,1.0,0.0,1,1,True
FALL,RHINORRHOEA,72,1043,72,0.06903163950143816,1.0,0.0,1,1,True
FALL,SENSORY LOSS,72,1043,72,0.06903163950143816,1.0,0.0,1,1,True
FALL,SINUS CONGESTION,72,1043,72,0.06903163950143816,1.0,0.0,1,1,True
FALL,SINUS DISORDER,72,1043,72,0.06903163950143816,1.0,0.0,1,1,True
FALL,SKIN HAEMORRHAGE,72,1043,72,0.06903163950143816,1.0,0.0,1,1,True
PALPITATIONS,PYREXIA,71,72,85,0.8255813953488372,12.10016339869281,0.9003527873092969,1,1,True
PALPITATIONS,VOMITING,71,72,86,0.8160919540229885,11.959463824289406,0.8946212245721356,1,1,True
ADJUSTMENT DISORDER,MUSCULAR WEAKNESS,71,72,94,0.7473684210526316,10.941637115839244,0.852011311427142,1,1,True
CAROTID ARTERY THROMBOSIS,MUSCULAR WEAKNESS,71,72,94,0.7473684210526316,10.941637115839244,0.852011311427142,1,1,True
HEMIPARESIS,MUSCULAR WEAKNESS,71,72,94,0.7473684210526316,10.941637115839244,0.852011311427142,1,1,True
HEMIPLEGIA,MUSCULAR WEAKNESS,71,72,94,0.7473684210526316,10.941637115839244,0.852011311427142,1,1,True
INFLUENZA,MUSCULAR WEAKNESS,71,72,94,0.7473684210526316,10.941637115839244,0.852011311427142,1,1,True
INFLUENZA LIKE ILLNESS,MUSCULAR WEAKNESS,71,72,94,0.7473684210526316,10.941637115839244,0.852011311427142,1,1,True
MUSCULAR WEAKNESS,NEUROLOGIC NEGLECT SYNDROME,71,94,72,0.7473684210526316,10.941637115839244,0.852011311427142,1,1,True
MUSCULAR WEAKNESS,PALPITATIONS,71,94,72,0.7473684210526316,10.941637115839244,0.852011311427142,1,1,True
MUSCULAR WEAKNESS,PERSONALITY DISORDER,71,94,72,0.7473684210526316,10.941637115839244,0.852011311427142,1,1,True
MUSCULAR WEAKNESS,RESPIRATORY TRACT CONGESTION,71,94,72,0.7473684210526316,10.941637115839244,0.852011311427142,1,1,True
MUSCULAR WEAKNESS,RHINORRHOEA,71,94,72,0.7473684210526316,10.941637115839244,0.852011311427142,1,1,True
MUSCULAR WEAKNESS,SENSORY LOSS,71,94,72,0.7473684210526316,10.941637115839244,0.852011311427142,1,1,True
MUSCULAR WEAKNESS,SINUS CONGESTION,71,94,72,0.7473684210526316,10.941637115839244,0.852011311427142,1,1,True
MUSCULAR WEAKNESS,SINUS DISORDER,71,94,72,0.7473684210526316,10.941637115839244,0.852011311427142,1,1,True
MUSCULAR WEAKNESS,SKIN HAEMORRHAGE,71,94,72,0.7473684210526316,10.941637115839244,0.852011311427142,1,1,True
HEADACHE,PALPITATIONS,71,95,72,0.7395833333333334,10.826461988304093,0.8470546789446672,1,1,True
MUSCLE SPASTICITY,MUSCULAR WEAKNESS,71,73,94,0.7395833333333334,10.79175167589624,0.8454088201525269,1,1,True
MUSCULAR WEAKNESS,PSORIASIS,71,94,73,0.7395833333333334,10.79175167589624,0.8454088201525269,1,1,True
MUSCULAR WEAKNESS,SKIN EXFOLIATION,71,94,73,0.7395833333333334,10.79175167589624,0.8454088201525269,1,1,True
MUSCULAR WEAKNESS,SNEEZING,71,94,73,0.7395833333333334,10.79175167589624,0.8454088201525269,1,1,True
CYSTITIS,MUSCULAR WEAKNESS,71,74,94,0.7319587628865979,10.645917193789534,0.8389350153377167,1,1,True
MUSCULAR WEAKNESS,NASOPHARYNGITIS,71,94,74,0.7319587628865979,10.645917193789534,0.8389350153377167,1,1,True
CEREBROVASCULAR ACCIDENT,MUSCULAR WEAKNESS,71,75,94,0.7244897959183674,10.503971631205674,0.8325856185119545,1,1,True
DYSPHAGIA,MUSCULAR WEAKNESS,71,75,94,0.7244897959183674,10.503971631205674,0.8325856185119545,1,1,True
EATING DISORDER,MUSCULAR WEAKNESS,71,75,94,0.7244897959183674,10.503971631205674,0.8325856185119545,1,1,True
APHASIA,MUSCULAR WEAKNESS,71,76,94,0.7171717171717171,10.365761478163494,0.8263565482725648,1,1,True
COORDINATION ABNORMAL,MUSCULAR WEAKNESS,71,78,94,0.7029702970297029,10.099972722313147,0.8142439788889605,1,1,True
AFFECT LABILITY,MUSCULAR WEAKNESS,71,82,94,0.6761904761904762,9.60729112610275,0.7913025137902344,1,1,True
MALAISE,PALPITATIONS,71,108,72,0.6513761467889908,9.523276748971194,0.7888043477411646,1,1,True
PAIN,PALPITATIONS,71,116,72,0.6068376068376068,8.866499042145595,0.757752285461894,1,1,True
DYSARTHRIA,MUSCULAR WEAKNESS,71,95,94,0.6016949152542372,8.292609182530795,0.7265598493667667,1,1,True
NAUSEA,PALPITATIONS,71,128,72,0.5503875968992248,8.035264756944445,0.716525278928411,1,1,True
BLOOD PRESSURE INCREASED,FALL,71,71,1043,0.06807286673058485,1.0,0.0,1,1,True
FALL,HEAD INJURY,71,1043,71,0.06807286673058485,1.0,0.0,1,1,True
COUGH,FALL,70,70,1043,0.06711409395973154,1.0,0.0,1,1,True
DRUG INTERACTION,FALL,70,70,1043,0.06711409395973154,1.0,0.0,1,1,True
COUGH,FATIGUE,68,70,88,0.7555555555555555,11.513636363636364,0.8560225436131529,1,1,True
FATIGUE,PALPITATIONS,68,88,72,0.7391304347826086,11.193813131313131,0.8426223058599192,1,1,True
GASTROINTESTINAL DISORDER,PNEUMONIA,68,84,81,0.7010309278350515,10.423868312757202,0.8093092824583957,1,1,True
BLOOD PRESSURE INCREASED,HEADACHE,68,71,95,0.6938775510204082,10.515048183839882,0.8140754683519165,1,1,True
GASTROINTESTINAL DISORDER,MUSCULAR WEAKNESS,68,84,94,0.6181818181818182,8.9822695035461,0.7435112543409754,1,1,True
COUGH,PALPITATIONS,67,70,72,0.8933333333333333,13.865277777777777,0.9396549388298193,1,1,True
COUGH,SNEEZING,67,70,73,0.881578947368421,13.675342465753424,0.9326696934440528,1,1,True
COUGH,CYSTITIS,67,70,74,0.8701298701298701,13.490540540540541,0.9258226564917708,1,1,True
CEREBROVASCULAR ACCIDENT,COUGH,67,75,70,0.8589743589743589,13.310666666666666,0.9191092249812031,1,1,True
COUGH,DYSPHAGIA,67,70,75,0.8589743589743589,13.310666666666666,0.9191092249812031,1,1,True
COUGH,EATING DISORDER,67,70,75,0.8589743589743589,13.310666666666666,0.9191092249812031,1,1,True
PALPITATIONS,SNEEZING,67,72,73,0.8589743589743589,13.29547184170472,0.9184962673715429,1,1,True
COORDINATION ABNORMAL,COUGH,67,78,70,0.8271604938271605,12.798717948717949,0.8997276430964961,1,1,True
BLOOD PRESSURE INCREASED,PYREXIA,67,71,85,0.7528089887640449,11.579287489643745,0.8516853351497525,1,1,True
BLOOD PRESSURE INCREASED,FATIGUE,67,71,88,0.7282608695652174,11.184539052496799,0.8355589009858655,1,1,True
COUGH,DYSARTHRIA,67,70,95,0.6836734693877551,10.50842105263158,0.8073440311335093,1,1,True
MOTOR DYSFUNCTION,PALPITATIONS,67,95,72,0.67,10.216520467836258,0.7944768722620739,1,1,True
ANXIETY,COUGH,67,115,70,0.5677966101694916,8.68086956521739,0.7252336088742799,1,1,True
BLOOD PRESSURE INCREASED,PAIN,67,71,116,0.5583333333333333,8.48482272948033,0.7155939965442367,1,1,True
CONFUSIONAL STATE,COUGH,67,216,70,0.3059360730593607,4.621759259259259,0.49646232838239396,1,1,True
CONFUSIONAL STATE,GASTROINTESTINAL DISORDER,67,216,84,0.2875536480686695,3.851466049382716,0.4312932540684248,1,1,True
BLOOD PRESSURE INCREASED,COUGH,66,71,70,0.88,13.850704225352112,0.9315701618543277,1,1,True
ADJUSTMENT DISORDER,COUGH,66,72,70,0.868421052631579,13.658333333333333,0.9245401179418086,1,1,True
CAROTID ARTERY THROMBOSIS,COUGH,66,72,70,0.868421052631579,13.658333333333333,0.9245401179418086,1,1,True
COUGH,HEMIPARESIS,66,70,72,0.868421052631579,13.658333333333333,0.9245401179418086,1,1,True
COUGH,HEMIPLEGIA,66,70,72,0.868421052631579,13.658333333333333,0.9245401179418086,1,1,True
COUGH,INFLUENZA,66,70,72,0.868421052631579,13.658333333333333,0.9245401179418086,1,1,True
COUGH,INFLUENZA LIKE ILLNESS,66,70,72,0.868421052631579,13.658333333333333,0.9245401179418086,1,1,True
COUGH,NEUROLOGIC NEGLECT SYNDROME,66,70,72,0.868421052631579,13.658333333333333,0.9245401179418086,1,1,True
COUGH,PERSONALITY DISORDER,66,70,72,0.868421052631579,13.658333333333333,0.9245401179418086,1,1,True
COUGH,RESPIRATORY TRACT CONGESTION,66,70,72,0.868421052631579,13.658333333333333,0.9245401179418086,1,1,True
COUGH,RHINORRHOEA,66,70,72,0.868421052631579,13.658333333333333,0.9245401179418086,1,1,True
COUGH,SENSORY LOSS,66,70,72,0.868421052631579,13.658333333333333,0.9245401179418086,1,1,True
COUGH,SINUS CONGESTION,66,70,72,0.868421052631579,13.658333333333333,0.9245401179418086,1,1,True
COUGH,SINUS DISORDER,66,70,72,0.868421052631579,13.658333333333333,0.9245401179418086,1,1,True
COUGH,SKIN HAEMORRHAGE,66,70,72,0.868421052631579,13.658333333333333,0.9245401179418086,1,1,True
ADJUSTMENT DISORDER,BLOOD PRESSURE INCREASED,66,72,71,0.8571428571428571,13.465962441314554,0.9174417279376275,1,1,True
BLOOD PRESSURE INCREASED,CAROTID ARTERY THROMBOSIS,66,71,72,0.8571428571428571,13.465962441314554,0.9174417279376275,1,1,True
BLOOD PRESSURE INCREASED,HEMIPARESIS,66,71,72,0.8571428571428571,13.465962441314554,0.9174417279376275,1,1,True
BLOOD PRESSURE INCREASED,HEMIPLEGIA,66,71,72,0.8571428571428571,13.465962441314554,0.9174417279376275,1,1,True
BLOOD PRESSURE INCREASED,INFLUENZA,66,71,72,0.8571428571428571,13.465962441314554,0.9174417279376275,1,1,True
BLOOD PRESSURE INCREASED,INFLUENZA LIKE ILLNESS,66,71,72,0.8571428571428571,13.465962441314554,0.9174417279376275,1,1,True
BLOOD PRESSURE INCREASED,NEUROLOGIC NEGLECT SYNDROME,66,71,72,0.8571428571428571,13.465962441314554,0.9174417279376275,1,1,True
BLOOD PRESSURE INCREASED,PALPITATIONS,66,71,72,0.8571428571428571,13.465962441314554,0.9174417279376275,1,1,True
BLOOD PRESSURE INCREASED,PERSONALITY DISORDER,66,71,72,0.8571428571428571,13.465962441314554,0.9174417279376275,1,1,True
BLOOD PRESSURE INCREASED,RESPIRATORY TRACT CONGESTION,66,71,72,0.8571428571428571,13.465962441314554,0.9174417279376275,1,1,True
BLOOD PRESSURE INCREASED,RHINORRHOEA,66,71,72,0.8571428571428571,13.465962441314554,0.9174417279376275,1,1,True
BLOOD PRESSURE INCREASED,SENSORY LOSS,66,71,72,0.8571428571428571,13.465962441314554,0.9174417279376275,1,1,True
BLOOD PRESSURE INCREASED,SINUS CONGESTION,66,71,72,0.8571428571428571,13.465962441314554,0.9174417279376275,1,1,True
BLOOD PRESSURE INCREASED,SINUS DISORDER,66,71,72,0.8571428571428571,13.465962441314554,0.9174417279376275,1,1,True
BLOOD PRESSURE INCREASED,SKIN HAEMORRHAGE,66,71,72,0.8571428571428571,13.465962441314554,0.9174417279376275,1,1,True
COUGH,MUSCLE SPASTICITY,66,70,73,0.8571428571428571,13.471232876712328,0.9176510201139799,1,1,True
COUGH,PSORIASIS,66,70,73,0.8571428571428571,13.471232876712328,0.9176510201139799,1,1,True
COUGH,SKIN EXFOLIATION,66,70,73,0.8571428571428571,13.471232876712328,0.9176510201139799,1,1,True
ADJUSTMENT DISORDER,PALPITATIONS,66,72,72,0.8461538461538461,13.278935185185185,0.9104874699622383,1,1,True
BLOOD PRESSURE INCREASED,MUSCLE SPASTICITY,66,71,73,0.8461538461538461,13.281497202392437,0.910590087720759,1,1,True
BLOOD PRESSURE INCREASED,PSORIASIS,66,71,73,0.8461538461538461,13.281497202392437,0.910590087720759,1,1,True
BLOOD PRESSURE INCREASED,SKIN EXFOLIATION,66,71,73,0.8461538461538461,13.281497202392437,0.910590087720759,1,1,True
BLOOD PRESSURE INCREASED,SNEEZING,66,71,73,0.8461538461538461,13.281497202392437,0.910590087720759,1,1,True
